"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.289908842E1,2.304073334E0,-2.480028152E1,-1.357254791E1,2.836506257E1
4.290907642E1,2.079071999E0,-2.490330505E1,-1.390541840E1,2.859821330E1
4.291906542E1,2.220724106E0,-2.474671936E1,-1.389108276E1,2.846566203E1
4.292905442E1,2.471497536E0,-2.562383652E1,-1.203260803E1,2.841606859E1
4.293904342E1,2.485385895E0,-2.563216019E1,-1.205345917E1,2.843361843E1
4.294903242E1,2.445652962E0,-2.568667603E1,-1.219154358E1,2.853804966E1
4.295902142E1,2.532228470E0,-2.575213242E1,-1.229691315E1,2.864958251E1
4.296901042E1,2.496765137E0,-2.579459000E1,-1.231626892E1,2.869294668E1
4.297899942E1,2.514071465E0,-2.576921082E1,-1.268064117E1,2.883004409E1
4.298898742E1,2.495144844E0,-2.585443497E1,-1.274844360E1,2.893441497E1
4.299897642E1,2.715785027E0,-2.586505508E1,-1.313560486E1,2.913624337E1
4.300896542E1,2.593992233E0,-2.590036774E1,-1.299104309E1,2.909166625E1
4.301895442E1,2.703594208E0,-2.588920975E1,-1.321261597E1,2.919133131E1
4.302894342E1,2.653922081E0,-2.583585358E1,-1.328949738E1,2.917439585E1
4.303893242E1,2.848892212E0,-2.585120010E1,-1.356267548E1,2.933167059E1
4.304892142E1,2.881830215E0,-2.568476486E1,-1.376345062E1,2.928215608E1
4.305891042E1,3.059517860E0,-2.581197357E1,-1.377153015E1,2.941553453E1
4.306889942E1,3.250938416E0,-2.600575256E1,-1.385259247E1,2.964392155E1
4.307888742E1,3.354354858E0,-2.587878036E1,-1.393926239E1,2.958489489E1
4.308887642E1,3.030550957E0,-2.966031265E1,-1.239933014E1,3.229027367E1
4.309886542E1,3.067140579E0,-2.946472549E1,-1.226766205E1,3.206357641E1
4.310885442E1,3.096712112E0,-2.950675583E1,-1.234871674E1,3.213610229E1
4.311884342E1,3.219244003E0,-2.949198532E1,-1.252371979E1,3.220224041E1
4.312883242E1,3.444056511E0,-2.966753769E1,-1.255166626E1,3.239704684E1
4.313882142E1,3.560021400E0,-2.952020645E1,-1.288455200E1,3.240567885E1
4.314881042E1,3.711508751E0,-2.944187927E1,-1.238999939E1,3.215760621E1
4.315879942E1,3.705970764E0,-2.938528824E1,-1.261862946E1,3.219408631E1
4.316878742E1,3.814154625E0,-2.942940521E1,-1.290218353E1,3.235898649E1
4.317877642E1,3.958252907E0,-2.937980652E1,-1.290046692E1,3.233052496E1
4.318876542E1,3.992562294E0,-2.944596481E1,-1.300090027E1,3.243499353E1
4.319875442E1,4.193247795E0,-2.927007675E1,-1.287411499E1,3.225001639E1
4.320874342E1,4.294029236E0,-2.939090729E1,-1.272533417E1,3.231405651E1
4.321873242E1,4.294029236E0,-2.939090729E1,-1.272533417E1,3.231405651E1
4.322872142E1,4.227819443E0,-2.916583252E1,-1.273934937E1,3.210624964E1
4.323871042E1,4.431378365E0,-2.912642288E1,-1.286325073E1,3.214729916E1
4.324869942E1,5.326059341E0,-3.071034813E1,-1.176604462E1,3.331564492E1
4.325868742E1,5.582735062E0,-3.098481560E1,-1.177989960E1,3.361535011E1
4.326867642E1,5.792445183E0,-3.115493202E1,-1.170475769E1,3.378140854E1
4.327866542E1,5.896863937E0,-3.104768944E1,-1.170090485E1,3.369930560E1
4.328865442E1,6.150261879E0,-3.088350868E1,-1.163538361E1,3.357080549E1
4.329864342E1,6.262760162E0,-3.093242836E1,-1.178223419E1,3.368765845E1
4.330863242E1,6.455690384E0,-3.098064995E1,-1.194693756E1,3.382611309E1
4.331862142E1,6.603605270E0,-3.079532051E1,-1.196530151E1,3.369165784E1
4.332861042E1,6.931537628E0,-3.086374092E1,-1.215869904E1,3.388879874E1
4.333859842E1,7.308086395E0,-3.098197365E1,-1.213164520E1,3.406563713E1
4.334858742E1,7.839221954E0,-3.110280800E1,-1.220453644E1,3.431892737E1
4.335857642E1,8.472121239E0,-3.118243599E1,-1.283001709E1,3.476680156E1
4.336856542E1,9.142717361E0,-3.120050240E1,-1.306940460E1,3.504097554E1
4.337855442E1,9.709510803E0,-3.100510597E1,-1.305854034E1,3.501594883E1
4.338854342E1,9.937654495E0,-3.073685265E1,-1.320487213E1,3.489813370E1
4.339853242E1,1.007142162E1,-3.049107552E1,-1.307076263E1,3.466964170E1
4.340852142E1,1.004383373E1,-3.021353722E1,-1.288878632E1,3.434905006E1
4.341851042E1,9.973705292E0,-2.990657616E1,-1.262075043E1,3.395823075E1
4.342849842E1,9.691358566E0,-2.961378288E1,-1.265947723E1,3.363273601E1
4.343848742E1,9.591035843E0,-2.939257240E1,-1.252409363E1,3.335812048E1
4.344847642E1,9.318324089E0,-2.916042900E1,-1.249864960E1,3.306626718E1
4.345846542E1,9.427076340E0,-2.907194710E1,-1.239105988E1,3.297857246E1
4.346845442E1,1.246560669E1,-3.607294464E1,-1.278318787E1,4.024995127E1
4.347844342E1,1.245874023E1,-3.568988800E1,-1.263312531E1,3.985704666E1
4.348843242E1,1.256002998E1,-3.524081421E1,-1.270945740E1,3.951201901E1
4.349842142E1,1.248901939E1,-3.447421265E1,-1.260938263E1,3.877426303E1
4.350841042E1,1.248074150E1,-3.386388397E1,-1.257875824E1,3.821984700E1
4.351839842E1,1.252722359E1,-3.284729767E1,-1.234336853E1,3.725902631E1
4.352838742E1,1.245016670E1,-3.191863823E1,-1.220240784E1,3.636900981E1
4.353837642E1,1.240952492E1,-3.088555336E1,-1.217889404E1,3.544346449E1
4.354836542E1,1.183710575E1,-2.959819603E1,-1.174251556E1,3.397141376E1
4.355835442E1,1.138168430E1,-2.828647423E1,-1.155498505E1,3.260651839E1
4.356834383E1,1.057641125E1,-2.697536659E1,-1.119979858E1,3.106390777E1
4.357833283E1,9.537114143E0,-2.548893166E1,-1.095422363E1,2.933661873E1
4.358832183E1,8.386619568E0,-2.422473717E1,-1.054368591E1,2.771899333E1
4.359831083E1,6.620941162E0,-2.284699821E1,-1.039305878E1,2.595838708E1
4.360829883E1,4.031383514E0,-2.177141762E1,-1.006499481E1,2.432181734E1
4.361828783E1,9.456424713E-1,-2.102266502E1,-9.323204041E0,2.301670737E1
4.362827683E1,-2.747997284E0,-2.029401207E1,-8.943679810E0,2.234698690E1
4.363826583E1,-5.158851624E0,-2.063218880E1,-8.812057495E0,2.302071506E1
4.364825483E1,-7.828548431E0,-2.319204521E1,-8.302719116E0,2.584748104E1
4.365824383E1,-1.098879623E1,-2.653903770E1,-7.246337891E0,2.962403716E1
4.366823283E1,-1.386841583E1,-2.948628807E1,-6.602699280E0,3.324710182E1
4.367822183E1,-1.549024200E1,-3.162982750E1,-6.939308167E0,3.589634498E1
4.368820983E1,-1.605850220E1,-3.404919434E1,-7.296257019E0,3.834655779E1
4.369819883E1,-1.626097107E1,-3.727770233E1,-7.372627258E0,4.133281873E1
4.370818783E1,-1.659518433E1,-4.204365540E1,-7.003616333E0,4.573969549E1
4.371817683E1,-1.659672165E1,-4.661578369E1,-6.613250732E0,4.992211478E1
4.372816583E1,-1.601138687E1,-5.040382385E1,-6.651901245E0,5.330251175E1
4.373815483E1,-1.455992889E1,-5.225492096E1,-7.110786438E0,5.470951999E1
4.374814383E1,-1.228448486E1,-5.353760529E1,-8.092994690E0,5.552189038E1
4.375813283E1,-9.783313751E0,-5.429018402E1,-8.964859009E0,5.588833515E1
4.376812183E1,-7.769866943E0,-5.550875854E1,-9.363502502E0,5.682665120E1
4.377810983E1,-5.837594986E0,-5.734151459E1,-9.801765442E0,5.846538648E1
4.378809883E1,-4.114597321E0,-5.957151794E1,-9.929290771E0,6.053335012E1
4.379808783E1,-2.300039291E0,-6.081790924E1,-1.016345978E1,6.170416663E1
4.380807683E1,-1.949195862E-1,-6.123739624E1,-1.119886017E1,6.225328233E1
4.381806583E1,2.366727829E0,-6.004057312E1,-1.205576324E1,6.128469016E1
4.382805483E1,4.618872643E0,-5.876525116E1,-1.331917572E1,6.043251749E1
4.383804383E1,6.675178528E0,-5.730264282E1,-1.424074554E1,5.942179496E1
4.384803283E1,8.572503090E0,-5.633740234E1,-1.512554932E1,5.895907864E1
4.385802083E1,1.002842808E1,-5.547395325E1,-1.539397430E1,5.843717399E1
4.386800983E1,1.108757305E1,-5.525439453E1,-1.568170166E1,5.849699273E1
4.387799883E1,-1.023791122E1,-5.051258850E1,-1.978715515E1,5.520749888E1
4.388798783E1,-9.978270531E0,-5.059444427E1,-1.982694244E1,5.524917484E1
4.389797683E1,-9.316187859E0,-4.974195099E1,-2.010258484E1,5.445334665E1
4.390796583E1,-8.184152603E0,-4.752888489E1,-2.054225159E1,5.242098199E1
4.391795483E1,-6.461300850E0,-4.397724915E1,-2.129624939E1,4.928769714E1
4.392794383E1,-5.989779949E0,-4.135188293E1,-2.118938446E1,4.684918035E1
4.393793283E1,-7.359553337E0,-4.076218414E1,-2.073466492E1,4.632110761E1
4.394792083E1,-9.212551117E0,-4.089063263E1,-2.018706512E1,4.652346218E1
4.395790983E1,-9.609572411E0,-3.953073883E1,-2.092203522E1,4.574663651E1
4.396789883E1,-9.690595627E0,-3.775733948E1,-2.169502258E1,4.461163898E1
4.397788783E1,-1.160984039E1,-3.790805054E1,-2.186449432E1,4.527543265E1
4.398787683E1,-1.475212765E1,-4.112377930E1,-2.205133820E1,4.893926859E1
4.399786583E1,-1.552342892E1,-4.385298157E1,-2.309732819E1,5.193791878E1
4.400785483E1,-1.300330734E1,-4.397477722E1,-2.475228882E1,5.211087061E1
4.401784383E1,-9.750086784E0,-4.249800110E1,-2.544914246E1,5.048567264E1
4.402783283E1,-9.080801964E0,-4.227481079E1,-2.493437958E1,4.991336371E1
4.403782083E1,-1.014967346E1,-4.389148712E1,-2.440283203E1,5.123452668E1
4.404780983E1,-9.813017845E0,-4.563861084E1,-2.475035095E1,5.283708916E1
4.405779883E1,-6.459597111E0,-4.473319244E1,-2.545151520E1,5.187065188E1
4.406778783E1,-6.459597111E0,-4.473319244E1,-2.545151520E1,5.187065188E1
4.407777683E1,-1.509251714E0,-4.174797821E1,-2.515378571E1,4.876355669E1
4.408776583E1,6.547120810E-1,-3.914973450E1,-2.389268494E1,4.586927896E1
4.409775483E1,-5.111551285E-1,-3.882362366E1,-2.335891724E1,4.531196363E1
4.410774383E1,-9.408557415E-1,-3.884759521E1,-2.428222656E1,4.582190950E1
4.411773183E1,2.311307907E0,-3.618389130E1,-2.538953400E1,4.426335471E1
4.412772083E1,8.026777267E0,-3.005855751E1,-2.551277924E1,4.023490943E1
4.413770983E1,1.212485600E1,-2.207783318E1,-2.329862976E1,3.431135380E1
4.414769883E1,1.091832352E1,-1.511487007E1,-1.937475586E1,2.688959372E1
4.415768783E1,3.721479893E0,-1.183920479E1,-1.543988800E1,1.980924845E1
4.416767683E1,-6.839951992E0,-1.288113213E1,-1.274694061E1,1.936989941E1
4.417766583E1,-1.663821411E1,-1.659942055E1,-1.183456421E1,2.631402366E1
4.418765483E1,-2.300400925E1,-2.093266487E1,-1.205248260E1,3.335600751E1
4.419764283E1,-2.588020515E1,-2.492011833E1,-1.260503387E1,3.807471859E1
4.420763183E1,-2.648163605E1,-2.767174339E1,-1.335633087E1,4.056345652E1
4.421762083E1,-2.588282776E1,-2.943491936E1,-1.362533569E1,4.149680738E1
4.422760983E1,-2.482105446E1,-3.036850548E1,-1.401668549E1,4.165091045E1
4.423759883E1,-2.461991310E1,-3.082655525E1,-1.405798340E1,4.188130283E1
4.424758783E1,-2.542456055E1,-3.087656593E1,-1.389633942E1,4.234240017E1
4.425757683E1,-2.707792282E1,-3.031705666E1,-1.380015564E1,4.292763823E1
4.426756583E1,-2.931603622E1,-2.845360756E1,-1.319070435E1,4.293055374E1
4.427755483E1,-1.646944046E0,3.176269531E-1,1.194032288E1,1.205755456E1
4.428754283E1,2.178970337E0,6.406047821E0,1.318499756E1,1.481990287E1
4.429753183E1,1.270571995E1,1.318109894E1,1.391833496E1,2.299775504E1
4.430752083E1,2.864483643E1,1.687227631E1,1.206636047E1,3.536661444E1
4.431750983E1,4.030047607E1,1.238120651E1,7.049728394E0,4.274483965E1
4.432749883E1,3.763424683E1,1.284660339E0,2.781944275E0,3.775878839E1
4.433748783E1,3.036285400E1,-6.633144379E0,3.508377075E0,3.127635237E1
4.434747683E1,3.278481674E1,-8.679496765E0,4.449699402E0,3.420493674E1
4.435746583E1,3.054704094E1,-1.407460403E1,2.364784241E0,3.371658929E1
4.436745383E1,1.866147041E1,-1.833497620E1,3.272331238E0,2.636531778E1
4.437744283E1,2.011396217E1,-1.397566986E1,4.238082886E0,2.485663229E1
4.438743183E1,1.846096802E1,-1.420374680E1,2.659858704E0,2.344415943E1
4.439742083E1,1.433467960E1,-1.370694733E1,4.926330566E0,2.043605092E1
4.440740983E1,1.874493027E1,-9.881568909E0,4.800285339E0,2.172695455E1
4.441739883E1,1.928726196E1,-1.069688416E1,3.864280701E0,2.239094616E1
4.442738783E1,1.800570297E1,-1.269828033E1,4.769622803E0,2.254331308E1
4.443737683E1,1.958498764E1,-1.269544220E1,4.550727844E0,2.377930019E1
4.444736583E1,1.965796280E1,-1.334398270E1,3.307525635E0,2.398827008E1
4.445735383E1,1.778991699E1,-1.505481720E1,3.766235352E0,2.360748178E1
4.446734283E1,1.599534988E1,-1.668069839E1,4.973159790E0,2.363956927E1
4.447733183E1,1.535980701E1,-1.710662079E1,6.067359924E0,2.377757353E1
4.448732083E1,1.458249760E1,-1.659999847E1,6.806259155E0,2.311999890E1
4.449730983E1,1.395092487E1,-1.567834091E1,7.382904053E0,2.224738076E1
4.450729883E1,3.574708557E1,3.276671143E2,-1.880149841E0,3.296166362E2
4.451728783E1,3.514042282E1,3.288973083E2,-9.087066650E-1,3.307704861E2
4.452727683E1,3.523495483E1,3.300940552E2,-3.952484131E-1,3.319694919E2
4.453726483E1,3.588800812E1,3.312968140E2,6.451416016E-2,3.332349505E2
4.454725383E1,3.619305420E1,3.320003357E2,1.517868042E-1,3.339673384E2
4.455724283E1,3.650325012E1,3.328572693E2,6.489028931E-1,3.348535054E2
4.456723183E1,3.687561035E1,3.331344604E2,5.419311523E-1,3.351696184E2
4.457722054E1,3.729360199E1,3.336649780E2,7.961883545E-1,3.357435989E2
4.458720954E1,3.761875534E1,3.338720703E2,6.277999878E-1,3.359853036E2
4.459719854E1,3.805569839E1,3.344405823E2,6.622161865E-1,3.365994322E2
4.460718754E1,3.836516953E1,3.345603943E2,7.970809937E-1,3.367538849E2
4.461717554E1,3.884947586E1,3.351423645E2,7.700729370E-1,3.373874320E2
4.462716454E1,3.907378006E1,3.352222900E2,8.217620850E-1,3.374928434E2
4.463715354E1,3.951059723E1,3.353162842E2,8.810806274E-1,3.376371929E2
4.464714254E1,1.578197479E2,2.311571198E2,-1.061729431E0,2.798960774E2
4.465713154E1,1.579462891E2,2.314077911E2,-1.221237183E0,2.801751014E2
4.466712054E1,1.580074615E2,2.312518311E2,-1.332313538E0,2.800813138E2
4.467710954E1,1.580931396E2,2.313675079E2,-1.322525024E0,2.802251124E2
4.468709854E1,1.581780701E2,2.313679504E2,-1.470352173E0,2.802741377E2
4.469708754E1,1.582206573E2,2.315496216E2,-1.469444275E0,2.804481466E2
4.470707554E1,1.582248688E2,2.313934174E2,-1.663238525E0,2.803226517E2
4.471706454E1,1.582973938E2,2.314102325E2,-1.772521973E0,2.803781419E2
4.472705354E1,1.580638733E2,2.313063049E2,-1.924896240E0,2.801615605E2
4.473704254E1,1.581378632E2,2.314042664E2,-1.993003845E0,2.802846594E2
4.474703154E1,1.580830994E2,2.313446045E2,-1.965286255E0,2.802043088E2
4.475702054E1,1.580572662E2,2.313187714E2,-1.901550293E0,2.801679662E2
4.476700954E1,1.579298096E2,2.311877747E2,-2.193893433E0,2.799900446E2
4.477699854E1,1.578768768E2,2.312508698E2,-2.185386658E0,2.800122299E2
4.478698654E1,1.577483978E2,2.312494354E2,-2.039916992E0,2.799375281E2
4.479697554E1,1.577304382E2,2.312853699E2,-2.097900391E0,2.799575229E2
4.480696454E1,1.576061096E2,2.309367828E2,-1.911491394E0,2.795981711E2
4.481695354E1,1.576427917E2,2.309609833E2,-1.826828003E0,2.796382715E2
4.482694254E1,8.153531647E1,1.263301544E2,2.154260254E1,1.518927236E2
4.483693154E1,8.138790894E1,1.263744278E2,2.140036774E1,1.518303773E2
4.484692054E1,8.125933838E1,1.262113800E2,2.159775543E1,1.516537357E2
4.485690954E1,8.123072815E1,1.262390518E2,2.172003937E1,1.516789027E2
4.486689754E1,8.122728729E1,1.260898132E2,2.216244507E1,1.516169093E2
4.487688654E1,8.108531952E1,1.262018204E2,2.212388611E1,1.516284764E2
4.488687554E1,8.102606964E1,1.261643066E2,2.200296783E1,1.515479687E2
4.489686454E1,8.123815918E1,1.261988831E2,2.240077209E1,1.517484471E2
4.490685354E1,8.123815918E1,1.261988831E2,2.240077209E1,1.517484471E2
4.491684254E1,8.112924194E1,1.261693649E2,2.253076935E1,1.516848645E2
4.492683154E1,8.111300659E1,1.261717834E2,2.258169556E1,1.516857665E2
4.493682054E1,8.091714478E1,1.260340576E2,2.251745605E1,1.514569372E2
4.494680854E1,8.090010071E1,1.260694733E2,2.251111603E1,1.514763636E2
4.495679754E1,8.085107422E1,1.260558624E2,2.271390533E1,1.514691327E2
4.496678654E1,7.941024017E1,9.280262756E1,3.382219696E1,1.267369517E2
4.497677554E1,7.938220978E1,9.271475220E1,3.405612946E1,1.267177196E2
4.498676454E1,7.939273071E1,9.277970886E1,3.419169617E1,1.268083284E2
4.499675354E1,7.915591431E1,9.276144409E1,3.417741394E1,1.266429623E2
4.500674254E1,7.916185760E1,9.284665680E1,3.416673279E1,1.267062232E2
4.501673154E1,7.899897766E1,9.285845184E1,3.431865692E1,1.266542568E2
4.502672054E1,7.901494598E1,9.274488831E1,3.424745178E1,1.265617002E2
4.503670854E1,7.899810028E1,9.274050140E1,3.444296265E1,1.266010194E2
4.504669754E1,7.903688812E1,9.278240967E1,3.459046173E1,1.266961139E2
4.505668654E1,7.894908905E1,9.280859375E1,3.474777985E1,1.267035988E2
4.506667554E1,7.893332672E1,9.280387878E1,3.461036682E1,1.266527042E2
4.507666454E1,7.883490753E1,9.272664642E1,3.469881439E1,1.265590033E2
4.508665354E1,7.875471497E1,9.291717529E1,3.473518372E1,1.266587525E2
4.509664254E1,7.865856934E1,9.295562744E1,3.475856781E1,1.266336339E2
4.510663154E1,7.871172333E1,9.292433929E1,3.486374664E1,1.266726058E2
4.511661954E1,7.866184998E1,9.295141602E1,3.505764008E1,1.267149972E2
4.512660854E1,7.860413361E1,9.289555359E1,3.487166595E1,1.265868350E2
4.513659754E1,7.844945526E1,9.299356842E1,3.492462921E1,1.265774487E2
4.514658654E1,7.377159882E1,6.957928467E1,4.197765350E1,1.097526721E2
4.515657554E1,7.368241119E1,6.952515411E1,4.211351013E1,1.097104941E2
4.516656454E1,7.355400085E1,6.948075867E1,4.214942169E1,1.096099476E2
4.517655354E1,7.360500336E1,6.950311279E1,4.226486206E1,1.097027701E2
4.518654254E1,7.359211731E1,6.954490662E1,4.225955963E1,1.097185679E2
4.519653054E1,7.350274658E1,6.946354675E1,4.243513489E1,1.096748775E2
4.520651954E1,7.363108826E1,6.950685120E1,4.245348358E1,1.097954361E2
4.521650854E1,7.359594727E1,6.928387451E1,4.240099335E1,1.096105057E2
4.522649754E1,7.344994354E1,6.947010040E1,4.230398560E1,1.095929571E2
4.523648654E1,7.340342712E1,6.948204041E1,4.210867310E1,1.094940976E2
4.524647554E1,7.342276001E1,6.946328735E1,4.228817749E1,1.095643187E2
4.525646454E1,7.338581848E1,6.942416382E1,4.251436615E1,1.096023002E2
4.526645354E1,7.329675293E1,6.941038513E1,4.233035278E1,1.094626618E2
4.527644154E1,7.316156006E1,6.946968079E1,4.237097931E1,1.094255469E2
4.528643054E1,7.317919159E1,6.928466797E1,4.229154968E1,1.092892240E2
4.529641954E1,7.294508362E1,6.927639771E1,4.213735199E1,1.090676897E2
4.530640854E1,7.286136627E1,6.916978455E1,4.210317230E1,1.089307803E2
4.531639754E1,7.271083832E1,6.916940308E1,4.231327820E1,1.089113669E2
4.532638654E1,7.236957550E1,6.929060364E1,4.209287262E1,1.086754486E2
4.533637554E1,7.250061035E1,6.919616699E1,4.209465027E1,1.087033008E2
4.534636454E1,7.220587921E1,6.913343811E1,4.189315033E1,1.083889169E2
4.535635254E1,5.374398041E1,4.110101700E1,3.112829590E1,7.447603530E1
4.536634154E1,5.360055923E1,4.094819641E1,3.084344482E1,7.416935235E1
4.537633054E1,5.344359589E1,4.096894073E1,3.082879639E1,7.406137139E1
4.538631954E1,5.348767090E1,4.071413040E1,3.074980927E1,7.391970050E1
4.539630854E1,5.323245239E1,4.065737915E1,3.042210388E1,7.356779779E1
4.540629754E1,5.297528076E1,4.049223709E1,3.008171082E1,7.314992113E1
4.541628654E1,4.780264282E1,2.513436127E1,1.835373688E1,5.704111179E1
4.542627554E1,4.753242493E1,2.488732529E1,1.795616913E1,5.657856828E1
4.543626354E1,4.738165283E1,2.500816727E1,1.787383270E1,5.647922937E1
4.544625254E1,4.694732285E1,2.488100433E1,1.757112885E1,5.596302411E1
4.545624154E1,4.676901245E1,2.473333740E1,1.734310150E1,5.567640141E1
4.546623054E1,4.636165619E1,2.472637177E1,1.689098358E1,5.519150253E1
4.547621954E1,3.752747726E1,5.968616486E0,1.091116333E1,3.953466097E1
4.548620854E1,3.706674957E1,5.842197418E0,1.028425598E1,3.890811118E1
4.549619754E1,3.682596970E1,5.813571930E0,9.908607483E0,3.857629019E1
4.550618654E1,3.655347443E1,5.725227356E0,9.384841919E0,3.817080008E1
4.551617554E1,3.561684418E1,-1.226272583E-1,1.874496460E0,3.566634777E1
4.552616354E1,3.516007233E1,-2.775535583E-1,1.365486145E0,3.518767219E1
4.553615254E1,3.483721161E1,-1.741600037E-1,1.151054382E0,3.485665748E1
4.554614154E1,3.430563354E1,-2.572212219E-1,8.366165161E-1,3.431679739E1
4.555613054E1,3.070311928E1,-6.137454987E0,-1.746543884E0,3.135921400E1
4.556611954E1,3.026550102E1,-6.141727448E0,-1.881561279E0,3.093964513E1
4.557610829E1,3.001351738E1,-6.293758392E0,-2.041191101E0,3.073416798E1
4.558609729E1,2.959447479E1,-6.327716827E0,-2.210250854E0,3.034399689E1
4.559608629E1,2.632296944E1,-1.013375473E1,-2.296958923E0,2.829960645E1
4.560607429E1,2.604135513E1,-1.025259018E1,-2.390480042E0,2.808882656E1
4.561606329E1,2.582520294E1,-1.009858322E1,-2.412643433E0,2.783421165E1
4.562605229E1,2.534051323E1,-1.001777649E1,-2.304443359E0,2.734607679E1
4.563604129E1,2.535871887E1,-9.995532990E0,-2.242187500E0,2.734963816E1
4.564603029E1,2.507883072E1,-1.008135605E1,-2.286666870E0,2.712582414E1
4.565601929E1,2.497252464E1,-1.005413818E1,-2.050315857E0,2.699845323E1
4.566600829E1,2.466445732E1,-9.914283752E0,-1.970359802E0,2.665540836E1
4.567599729E1,1.843723488E1,-1.385986710E1,2.409255981E0,2.319120653E1
4.568598529E1,1.836302948E1,-1.393772507E1,2.451942444E0,2.318346509E1
4.569597429E1,1.833307838E1,-1.393596649E1,2.474678040E0,2.316110871E1
4.570596329E1,1.812981224E1,-1.409301758E1,2.512336731E0,2.310010979E1
4.571595229E1,1.816175652E1,-1.396274185E1,2.614135742E0,2.305734732E1
4.572594129E1,1.808338928E1,-1.423156357E1,2.648284912E0,2.316376011E1
4.573593029E1,1.822968292E1,-1.407569504E1,2.583297729E0,2.317584858E1
4.574591929E1,1.822968292E1,-1.407569504E1,2.583297729E0,2.317584858E1
4.575590829E1,1.829771423E1,-1.406563187E1,2.720748901E0,2.323899354E1
4.576589629E1,1.816882706E1,-1.385154343E1,2.708343506E0,2.300666548E1
4.577588529E1,1.816801453E1,-1.410736084E1,2.743621826E0,2.316509966E1
4.578587429E1,1.835730553E1,-1.405408859E1,2.829132080E0,2.329188830E1
4.579586329E1,1.840420532E1,-1.406100845E1,2.855773926E0,2.333628456E1
4.580585229E1,1.853977966E1,-1.380710983E1,3.102874756E0,2.332354055E1
4.581584129E1,1.873028374E1,-1.406565475E1,3.104713440E0,2.362848743E1
4.582583029E1,1.898716927E1,-1.402067947E1,3.178436279E0,2.381584571E1
4.583581929E1,1.888772011E1,-1.399723816E1,3.162940979E0,2.372072601E1
4.584580729E1,1.895454979E1,-1.388756180E1,3.290153503E0,2.372687170E1
4.585579629E1,1.992755890E1,-1.451962662E1,1.522438049E0,2.470313702E1
4.586578529E1,1.994426537E1,-1.452369690E1,1.639053345E0,2.472646332E1
4.587577429E1,2.003703690E1,-1.466723251E1,1.801132202E0,2.489688001E1
4.588576329E1,2.006622314E1,-1.458657837E1,1.760978699E0,2.487011511E1
4.589575229E1,2.001231956E1,-1.458377457E1,1.632804871E0,2.481623394E1
4.590574129E1,2.018151283E1,-1.442719650E1,1.685859680E0,2.486522837E1
4.591573029E1,2.006586266E1,-1.448892212E1,1.848419189E0,2.481903225E1
4.592571829E1,2.013653946E1,-1.447298813E1,1.789268494E0,2.486260422E1
4.593570729E1,2.015391541E1,-1.463134003E1,1.788154602E0,2.496905913E1
4.594569629E1,2.038994026E1,-1.448462677E1,2.209960938E0,2.510852453E1
4.595568529E1,2.044277191E1,-1.459162140E1,2.295829773E0,2.522088763E1
4.596567429E1,2.051917839E1,-1.437754440E1,2.020233154E0,2.513626478E1
4.597566329E1,2.043400192E1,-1.442847443E1,2.324180603E0,2.512232323E1
4.598565229E1,2.057683945E1,-1.436938477E1,2.330406189E0,2.520548220E1
4.599564129E1,2.061350822E1,-1.448709488E1,2.298004150E0,2.529967317E1
4.600562929E1,2.081880569E1,-1.444750214E1,2.338172913E0,2.544837993E1
4.601561829E1,2.055167770E1,-1.444875336E1,2.506248474E0,2.524716244E1
4.602560729E1,2.071550751E1,-1.451474762E1,2.225662231E0,2.539219806E1
4.603559629E1,2.075918770E1,-1.466848755E1,2.507247925E0,2.554201819E1
4.604558529E1,2.085144806E1,-1.466733170E1,2.384056091E0,2.560463295E1
4.605557429E1,2.071951103E1,-1.445830154E1,2.717559814E0,2.541113442E1
4.606556329E1,2.065657043E1,-1.442474747E1,2.613822937E0,2.532981074E1
4.607555229E1,2.050717926E1,-1.586298370E1,1.722518921E0,2.598356643E1
4.608554029E1,2.043618202E1,-1.576995087E1,1.856460571E0,2.588001800E1
4.609552929E1,2.048080444E1,-1.577025223E1,2.097175598E0,2.593380711E1
4.610551829E1,2.059517670E1,-1.567771530E1,2.097457886E0,2.596827660E1
4.611550729E1,2.058428192E1,-1.580789185E1,2.375724792E0,2.606235168E1
4.612549629E1,2.050600243E1,-1.570196152E1,2.391151428E0,2.593772033E1
4.613548529E1,2.077930832E1,-1.582360077E1,2.371276855E0,2.622573068E1
4.614547429E1,2.078618240E1,-1.578110123E1,2.479118347E0,2.621554048E1
4.615546329E1,2.080534363E1,-1.572175980E1,2.576828003E0,2.620450528E1
4.616545129E1,2.078458595E1,-1.573475647E1,2.407234192E0,2.617969348E1
4.617544029E1,2.079545784E1,-1.579664993E1,2.653251648E0,2.624928495E1
4.618542929E1,2.074591446E1,-1.570929718E1,2.518951416E0,2.614421735E1
4.619541829E1,2.072499084E1,-1.576822662E1,2.455673218E0,2.615707452E1
4.620540729E1,2.071578407E1,-1.566052246E1,2.484344482E0,2.608769137E1
4.621539629E1,2.076432610E1,-1.592897034E1,2.283386230E0,2.626981513E1
4.622538529E1,2.101831436E1,-1.604546738E1,2.171447754E0,2.653190056E1
4.623537429E1,2.105499458E1,-1.592061234E1,2.073554993E0,2.647788368E1
4.624536229E1,2.099946976E1,-1.603304291E1,1.943527222E0,2.649176274E1
