"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.748545171E1,9.926890373E0,6.634298801E0,-3.969855499E1,4.145518474E1
1.749543971E1,9.918107986E0,6.717012882E0,-3.955573273E1,4.132968811E1
1.750542771E1,9.762598991E0,6.845009327E0,-3.970932770E1,4.146074285E1
1.751541571E1,9.866753578E0,6.741222382E0,-3.977497101E1,4.153125599E1
1.752540471E1,9.892227173E0,6.637127399E0,-3.990749359E1,4.164751689E1
1.753539271E1,9.808503151E0,6.716770172E0,-3.964267731E1,4.138675633E1
1.754538071E1,9.736218452E0,6.664804459E0,-3.970330048E1,4.141938721E1
1.755536871E1,9.788825989E0,6.634175777E0,-3.968860626E1,4.141278630E1
1.756535671E1,9.671671867E0,6.738755226E0,-3.967156219E1,4.138580561E1
1.757534471E1,9.773610115E0,6.751818180E0,-3.959539032E1,4.133890949E1
1.758533271E1,9.769241333E0,6.741989136E0,-3.962535858E1,4.136497959E1
1.759532071E1,9.911205292E0,6.592830181E0,-3.961186981E1,4.136178949E1
1.760530871E1,9.712352753E0,6.664886951E0,-3.986087799E1,4.156489033E1
1.761529671E1,9.680427551E0,6.649536133E0,-3.962905121E1,4.133265910E1
1.762528471E1,9.598586082E0,6.713763237E0,-3.945891571E1,4.116082483E1
1.763527371E1,9.913066864E0,6.644976616E0,-3.948358917E1,4.124776870E1
1.764526171E1,9.676565170E0,6.616175652E0,-3.974507904E1,4.143767611E1
1.765524971E1,9.650277138E0,6.603415489E0,-3.945038605E1,4.114688207E1
1.766523771E1,9.666831970E0,6.488430023E0,-3.966223907E1,4.133570579E1
1.767522571E1,9.691126823E0,6.632139206E0,-3.945391083E1,4.116447849E1
1.768521371E1,9.625067711E0,6.659995556E0,-3.964330292E1,4.133508117E1
1.769520171E1,9.668935776E0,6.632228374E0,-3.946872711E1,4.117347680E1
1.770518971E1,9.728425026E0,6.681580067E0,-3.963021088E1,4.135020411E1
1.771517771E1,9.675311089E0,6.673810005E0,-3.986754608E1,4.156407842E1
1.772516571E1,9.633694649E0,6.568902493E0,-3.986435699E1,4.153463026E1
1.773515371E1,9.785556793E0,6.627737522E0,-3.968384552E1,4.140642005E1
1.774514271E1,9.540443420E0,6.616657257E0,-3.988884735E1,4.154419763E1
1.775513071E1,9.810890198E0,6.588964939E0,-3.948744965E1,4.121803859E1
1.776511871E1,9.823151588E0,6.585384369E0,-3.970363617E1,4.142753094E1
1.777510671E1,9.821641922E0,6.548779011E0,-3.959528351E1,4.131752210E1
1.778509471E1,9.846067429E0,6.517980576E0,-3.973207855E1,4.144957395E1
1.779508271E1,9.887175560E0,6.605013847E0,-3.960916901E1,4.135539527E1
1.780507071E1,9.993801117E0,6.731390476E0,-3.963382721E1,4.142496757E1
1.781505871E1,9.956009865E0,6.627426147E0,-3.958550262E1,4.135283458E1
1.782504671E1,9.882716179E0,6.488513470E0,-3.988135529E1,4.159677134E1
1.783503471E1,9.940102577E0,6.463026524E0,-3.968489838E1,4.141820264E1
1.784502271E1,9.846161842E0,6.559659958E0,-3.978046417E1,4.150254657E1
1.785501071E1,9.860698700E0,6.537123680E0,-3.958475494E1,4.131489064E1
1.786499971E1,9.792834282E0,6.651713848E0,-3.985243988E1,4.157357171E1
1.787498771E1,9.836417198E0,6.635248661E0,-3.961991119E1,4.135842104E1
1.788497571E1,9.836417198E0,6.635248661E0,-3.961991119E1,4.135842104E1
1.789496371E1,9.839160919E0,6.688515663E0,-3.972699738E1,4.147022606E1
1.790495171E1,1.002699757E1,6.653036594E0,-3.961234283E1,4.139977392E1
1.791493971E1,1.004591942E1,6.609547138E0,-3.957053375E1,4.135739053E1
1.792492771E1,1.002830505E1,6.629011154E0,-3.944551849E1,4.123662960E1
1.793491571E1,1.010784721E1,6.529397488E0,-3.945642853E1,4.125059223E1
1.794490371E1,1.003791809E1,6.466311455E0,-3.948856354E1,4.125432867E1
1.795489171E1,9.957006454E0,6.572657108E0,-3.953275299E1,4.129382954E1
1.796487971E1,1.013950443E1,6.422002316E0,-3.954262543E1,4.132397476E1
1.797486871E1,1.013428879E1,6.455973148E0,-3.967504120E1,4.145470170E1
1.798485671E1,1.015434170E1,6.512929916E0,-3.950333405E1,4.130426506E1
1.799484471E1,1.016803932E1,6.623803616E0,-3.971100616E1,4.152382218E1
1.800483271E1,9.942418098E0,6.618856430E0,-3.964356232E1,4.140377967E1
1.801482071E1,9.951538086E0,6.535644054E0,-3.957059479E1,4.132287170E1
1.802480871E1,1.003553391E1,6.610302925E0,-3.951438141E1,4.130126371E1
1.803479671E1,9.938436508E0,6.673545361E0,-3.970632172E1,4.147168567E1
1.804478471E1,9.926225662E0,6.622206211E0,-3.957663727E1,4.133634948E1
1.805477271E1,9.914759636E0,6.624776363E0,-3.959938812E1,4.135579355E1
1.806476071E1,9.761729240E0,6.736709118E0,-3.960759735E1,4.134533076E1
1.807474871E1,9.817019463E0,6.633099079E0,-3.962552643E1,4.135884693E1
1.808473671E1,9.691939354E0,6.681277752E0,-3.959557343E1,4.130838409E1
1.809472571E1,9.854148865E0,6.591702938E0,-3.963178253E1,4.136705191E1
1.810471371E1,9.846783638E0,6.689887047E0,-3.963506317E1,4.138419951E1
1.811470171E1,9.931664467E0,6.598522663E0,-3.944924927E1,4.121191245E1
1.812468887E1,9.894220352E0,6.670612812E0,-3.946443176E1,4.122904372E1
1.813467687E1,9.849887848E0,6.642980099E0,-3.965092468E1,4.139257546E1
1.814466487E1,9.819444656E0,6.633074284E0,-3.971469116E1,4.144485326E1
1.815465287E1,9.868132591E0,6.671124458E0,-3.963761902E1,4.138870358E1
1.816464087E1,9.834581375E0,6.631303787E0,-3.947404480E1,4.121763450E1
1.817462887E1,9.876446724E0,6.550599098E0,-3.963706970E1,4.137090576E1
1.818461687E1,9.687016487E0,6.626986980E0,-3.958657837E1,4.128985870E1
1.819460587E1,9.837363243E0,6.606974125E0,-3.951490784E1,4.125353032E1
1.820459387E1,9.672978401E0,6.885050297E0,-3.962915039E1,4.136955389E1
1.821458187E1,9.701404572E0,6.848025799E0,-3.968554688E1,4.142409128E1
1.822456987E1,9.868169785E0,6.690012932E0,-3.969981384E1,4.145132407E1
1.823455787E1,9.756565094E0,6.689076424E0,-3.962167358E1,4.134986485E1
1.824454587E1,9.762264252E0,6.617877483E0,-3.968455505E1,4.140002434E1
1.825453387E1,9.934940338E0,6.480212212E0,-3.957374573E1,4.131316425E1
1.826452187E1,9.789333344E0,6.663848400E0,-3.972637939E1,4.145386764E1
1.827450987E1,1.002062798E1,6.602772236E0,-3.962947083E1,4.140657610E1
1.828449787E1,9.826470375E0,6.657860756E0,-3.967790222E1,4.141524544E1
1.829448587E1,9.856695175E0,6.639350414E0,-3.962770081E1,4.137136794E1
1.830447387E1,1.000808907E1,6.630272865E0,-3.955851746E1,4.134003711E1
1.831446287E1,9.911572456E0,6.591011524E0,-3.962661743E1,4.137571160E1
1.832445087E1,1.011032581E1,6.566650867E0,-3.989015198E1,4.167209878E1
1.833443887E1,1.011455059E1,6.503892899E0,-3.982902527E1,4.160475947E1
1.834442687E1,9.809309006E0,6.536365032E0,-3.999035645E1,4.169142861E1
1.835441487E1,9.912350655E0,6.638032913E0,-3.996131897E1,4.170401887E1
1.836440287E1,9.707813263E0,6.689422607E0,-3.980404663E1,4.151327669E1
1.837439087E1,9.955061913E0,6.556726456E0,-3.969783020E1,4.144890399E1
1.838437887E1,9.906730652E0,6.518927097E0,-3.962840271E1,4.136484043E1
1.839436687E1,1.013849735E1,6.366130352E0,-3.969058228E1,4.145671315E1
1.840435487E1,9.984929085E0,6.367332935E0,-3.957768250E1,4.131143533E1
1.841434287E1,1.005371189E1,6.285303116E0,-3.958621216E1,4.132372625E1
1.842433087E1,9.934632301E0,6.647476673E0,-3.945448303E1,4.122550299E1
1.843431987E1,1.002436543E1,6.398601055E0,-3.976141357E1,4.150180727E1
1.844430787E1,9.840087891E0,6.383996964E0,-3.974522400E1,4.143990321E1
1.845429587E1,9.962384224E0,6.534094810E0,-3.964097595E1,4.139263786E1
1.846428387E1,9.828559875E0,6.595065594E0,-3.980822754E1,4.153059666E1
1.847427187E1,9.809510231E0,6.556964874E0,-3.980183411E1,4.151392872E1
1.848425987E1,9.768666267E0,6.673827171E0,-4.002877808E1,4.174050651E1
1.849424787E1,1.001420021E1,6.624824524E0,-3.986061096E1,4.162980677E1
1.850423587E1,1.003467560E1,6.460925102E0,-3.994612122E1,4.169089670E1
1.851422387E1,1.003483772E1,6.398569584E0,-3.989738464E1,4.163461255E1
1.852421187E1,1.004344940E1,6.422033787E0,-3.989803314E1,4.164092269E1
1.853419987E1,1.014828491E1,6.453601360E0,-3.979470062E1,4.157228470E1
1.854418887E1,9.767626762E0,6.570031643E0,-3.985424042E1,4.155637529E1
1.855417687E1,9.780891418E0,6.702646255E0,-3.983017731E1,4.155760253E1
1.856416487E1,9.746613503E0,6.755934238E0,-3.981345367E1,4.154214987E1
1.857415287E1,9.823236465E0,6.711084366E0,-3.954982758E1,4.130040544E1
1.858414087E1,9.789775848E0,6.771183491E0,-3.969689178E1,4.144311589E1
1.859412887E1,9.797685623E0,6.711243629E0,-3.954334259E1,4.128815057E1
1.860411687E1,9.820754051E0,6.758882999E0,-3.966512299E1,4.141801167E1
1.861410487E1,9.835637093E0,6.597065449E0,-3.970687103E1,4.143545145E1
1.862409287E1,9.731084824E0,6.652758598E0,-3.995044708E1,4.165322834E1
1.863408087E1,9.905446053E0,6.636985779E0,-3.953995514E1,4.129861371E1
1.864406887E1,9.813982010E0,6.494540215E0,-3.948699188E1,4.120334724E1
1.865405687E1,1.004064465E1,6.589106083E0,-3.961110687E1,4.139167370E1
1.866404587E1,9.974566460E0,6.460838795E0,-3.975771332E1,4.149590561E1
1.867403387E1,1.001971722E1,6.579612732E0,-3.967009735E1,4.144155717E1
1.868402187E1,9.994132042E0,6.590307713E0,-3.974224091E1,4.150615067E1
1.869400987E1,9.933864594E0,6.588024616E0,-3.961859894E1,4.137290316E1
1.870399787E1,9.938346863E0,6.662749767E0,-3.973499298E1,4.149738112E1
1.871398587E1,1.005714417E1,6.700784206E0,-3.952610016E1,4.133230276E1
1.872397387E1,9.995276451E0,6.679811001E0,-3.968180084E1,4.146288394E1
1.873396187E1,9.995276451E0,6.679811001E0,-3.968180084E1,4.146288394E1
1.874394987E1,9.945608139E0,6.763112545E0,-3.947153473E1,4.126326292E1
1.875393787E1,9.733357430E0,6.814569473E0,-3.958359528E1,4.132841176E1
1.876392587E1,9.908570290E0,6.725076199E0,-3.942937469E1,4.120779057E1
1.877391487E1,9.918037415E0,6.569661617E0,-3.966323090E1,4.140893388E1
1.878390287E1,9.874557495E0,6.666572571E0,-3.970813751E1,4.145704114E1
1.879389087E1,1.000505161E1,6.529465199E0,-3.980229950E1,4.155668441E1
1.880387887E1,9.928697586E0,6.539313793E0,-3.960169220E1,4.134774100E1
1.881386687E1,9.787981987E0,6.600004196E0,-3.984671783E1,4.155870028E1
1.882385487E1,9.818679810E0,6.629568577E0,-3.989118195E1,4.161326771E1
1.883384287E1,9.744662285E0,6.579593658E0,-3.979129791E1,4.149213040E1
1.884383087E1,9.796275139E0,6.659313202E0,-3.966344452E1,4.139447173E1
1.885381887E1,9.770465851E0,6.757606030E0,-3.968817902E1,4.142799531E1
1.886380687E1,9.743024826E0,6.842693806E0,-3.972856903E1,4.147418701E1
1.887379487E1,9.790733337E0,6.735907555E0,-3.987306976E1,4.160640098E1
1.888378287E1,9.918459892E0,6.707600117E0,-3.981272125E1,4.157427714E1
1.889377187E1,9.987570763E0,6.641132355E0,-3.970043182E1,4.147264756E1
1.890375987E1,9.835521698E0,6.715164661E0,-3.960521698E1,4.135703248E1
1.891374787E1,9.937090874E0,6.745066166E0,-3.960306549E1,4.138410913E1
1.892373587E1,9.933462143E0,6.773647785E0,-3.961209869E1,4.139654982E1
1.893372387E1,9.896132469E0,6.722574711E0,-3.989296722E1,4.164823265E1
1.894371187E1,9.957935333E0,6.855557919E0,-3.977326202E1,4.157007965E1
1.895369987E1,9.899517059E0,6.792542458E0,-3.973024750E1,4.150459778E1
1.896368787E1,9.687297821E0,6.950201988E0,-3.965390778E1,4.140750474E1
1.897367587E1,9.881852150E0,6.734115601E0,-3.980945587E1,4.156671856E1
1.898366387E1,9.876564026E0,6.656950951E0,-3.977683258E1,4.152177649E1
1.899365187E1,9.947923660E0,6.519017696E0,-3.970384979E1,4.144700792E1
1.900364087E1,9.906655312E0,6.515554428E0,-3.960102081E1,4.133805896E1
1.901362887E1,9.867161751E0,6.494068146E0,-3.979338837E1,4.150960804E1
1.902361687E1,9.836316109E0,6.602854729E0,-3.960001373E1,4.133414923E1
1.903360487E1,9.870983124E0,6.498687744E0,-3.981047821E1,4.152762244E1
1.904359287E1,9.879637718E0,6.693724632E0,-3.964911652E1,4.140610621E1
1.905358087E1,9.874263763E0,6.658172607E0,-3.978781891E1,4.153195012E1
1.906356887E1,9.873323441E0,6.599947453E0,-3.968654633E1,4.142540020E1
1.907355687E1,9.924175262E0,6.431457996E0,-3.974600983E1,4.146803834E1
1.908354487E1,9.815461159E0,6.525204659E0,-3.952297211E1,4.124302241E1
1.909353287E1,9.893276215E0,6.594884396E0,-3.970453644E1,4.144658765E1
1.910352087E1,9.909855843E0,6.554175377E0,-3.978162384E1,4.151794857E1
1.911350887E1,9.979536057E0,6.477540970E0,-3.966132355E1,4.140736966E1
1.912349887E1,9.929734230E0,6.608226776E0,-3.951264191E1,4.127368597E1
1.913348687E1,9.819794655E0,6.491287231E0,-3.974988556E1,4.145622485E1
1.914347487E1,9.828053474E0,6.567983627E0,-3.962483978E1,4.135041683E1
1.915346287E1,9.953503609E0,6.478327274E0,-3.952678680E1,4.127236162E1
1.916345087E1,9.874262810E0,6.530946732E0,-3.941066742E1,4.115039535E1
1.917343887E1,1.007797623E1,6.513513088E0,-3.957495880E1,4.135418747E1
1.918342687E1,9.942174911E0,6.533155918E0,-3.954842377E1,4.129899261E1
1.919341487E1,1.014002991E1,6.568885803E0,-3.949047089E1,4.129730933E1
1.920340287E1,1.003740501E1,6.475658417E0,-3.958528900E1,4.134826183E1
1.921339087E1,1.015355396E1,6.450991631E0,-3.967212677E1,4.145585114E1
1.922337887E1,9.980932236E0,6.517097473E0,-3.957256317E1,4.132891631E1
1.923336687E1,9.974134445E0,6.515225887E0,-3.961595917E1,4.136853571E1
1.924335587E1,9.860070229E0,6.568083286E0,-3.968225861E1,4.141306981E1
1.925334387E1,9.910109520E0,6.541668415E0,-3.965364838E1,4.139342370E1
1.926333187E1,9.794167519E0,6.573207855E0,-3.968401337E1,4.139992386E1
1.927331987E1,9.909222603E0,6.690612793E0,-3.955976105E1,4.132713015E1
1.928330787E1,9.829916000E0,6.708188057E0,-3.961611176E1,4.136500146E1
1.929329587E1,9.871552467E0,6.618788719E0,-3.955391693E1,4.130094741E1
1.930328387E1,9.845479965E0,6.660401821E0,-3.972873688E1,4.146886738E1
1.931327187E1,9.848888397E0,6.597426891E0,-3.963425446E1,4.136907988E1
1.932325987E1,9.739857674E0,6.710048199E0,-3.968532562E1,4.141032050E1
1.933324787E1,9.896546364E0,6.607313633E0,-3.940567780E1,4.116315909E1
1.934323587E1,9.858293533E0,6.616028309E0,-3.948197174E1,4.122843527E1
1.935322487E1,1.002031517E1,6.498345375E0,-3.953449249E1,4.129904727E1
1.936321287E1,9.892318726E0,6.564503670E0,-3.977970123E1,4.151355572E1
1.937320087E1,1.017333698E1,6.590144634E0,-3.961380768E1,4.142680956E1
1.938318887E1,1.003058815E1,6.530505657E0,-3.978435516E1,4.154581951E1
1.939317687E1,9.918645859E0,6.661596298E0,-3.958716583E1,4.135093832E1
1.940316487E1,9.788258553E0,6.775339603E0,-3.966764069E1,4.141541923E1
1.941315287E1,9.844207764E0,6.776088238E0,-3.967430878E1,4.143518523E1
1.942314087E1,9.808357239E0,6.686910152E0,-3.986249542E1,4.159251351E1
1.943312887E1,9.870602608E0,6.810292721E0,-3.968871307E1,4.146085899E1
1.944311687E1,9.726325035E0,6.739840031E0,-3.963576508E1,4.136448616E1
1.945310487E1,9.828938484E0,6.695380211E0,-3.974881744E1,4.148981364E1
1.946309287E1,9.659865379E0,6.678731441E0,-3.991567230E1,4.160744342E1
1.947308187E1,9.751120567E0,6.745514393E0,-3.954077911E1,4.128025593E1
1.948306987E1,9.770532608E0,6.680119038E0,-3.960961151E1,4.134015750E1
1.949305787E1,9.771123886E0,6.836534023E0,-3.940497589E1,4.116995488E1
1.950304587E1,9.822957039E0,6.847953796E0,-3.951563263E1,4.129007360E1
1.951303387E1,9.884179115E0,6.762609959E0,-3.941806793E1,4.119725682E1
1.952302187E1,9.906111717E0,6.607011795E0,-3.954569244E1,4.129946059E1
1.953300987E1,9.968035698E0,6.775446892E0,-3.949381256E1,4.129200464E1
1.954299787E1,9.873203278E0,6.650956154E0,-3.942778778E1,4.118574766E1
1.955298587E1,9.792277336E0,6.622521877E0,-3.939839935E1,4.113368891E1
1.956297387E1,9.871036530E0,6.729844093E0,-3.940154266E1,4.117292470E1
1.957296187E1,9.898954391E0,6.822588444E0,-3.937024689E1,4.116495295E1
1.958294987E1,9.898954391E0,6.822588444E0,-3.937024689E1,4.116495295E1
1.959293887E1,9.819320679E0,6.946213245E0,-3.961258698E1,4.139838142E1
1.960292687E1,9.640142441E0,6.971769810E0,-3.951262665E1,4.126482261E1
1.961291487E1,9.785482407E0,6.838576794E0,-3.967418671E1,4.143142394E1
1.962290287E1,9.772267342E0,6.872441292E0,-3.960187531E1,4.136467316E1
1.963289087E1,9.826033592E0,6.793987274E0,-3.945320892E1,4.122214082E1
1.964287887E1,9.976016998E0,6.637086391E0,-3.937026215E1,4.115324255E1
1.965286687E1,9.853960037E0,6.698970795E0,-3.954943085E1,4.130537760E1
1.966285487E1,9.978398323E0,6.624529362E0,-3.943848419E1,4.121706998E1
1.967284287E1,9.781871796E0,6.701357365E0,-3.944814301E1,4.119161557E1
1.968283087E1,9.893313408E0,6.682015419E0,-3.934476471E1,4.111614635E1
1.969281887E1,9.843128204E0,6.754963398E0,-3.945470428E1,4.122123717E1
1.970280687E1,9.868316650E0,6.728862762E0,-3.918880463E1,4.096856936E1
1.971279587E1,9.877036095E0,6.802256584E0,-3.928029633E1,4.107028386E1
1.972278387E1,9.942513466E0,6.823079586E0,-3.940262604E1,4.120649133E1
1.973277187E1,9.901543617E0,6.705476284E0,-3.948739624E1,4.125843477E1
1.974275987E1,9.845130920E0,6.689021587E0,-3.933959961E1,4.110077505E1
1.975274787E1,9.748591423E0,6.802067280E0,-3.927188110E1,4.103149765E1
1.976273587E1,9.957227707E0,6.772456646E0,-3.937934875E1,4.117943250E1
1.977272387E1,9.987505913E0,6.608246803E0,-3.951220703E1,4.128720994E1
1.978271187E1,9.829719543E0,6.782276154E0,-3.942976379E1,4.119865203E1
1.979269987E1,9.829437256E0,6.652729988E0,-3.931503296E1,4.106760852E1
1.980268787E1,9.938691139E0,6.782317638E0,-3.944978333E1,4.124394281E1
1.981267587E1,9.977972984E0,6.777620792E0,-3.959143066E1,4.138813200E1
1.982266387E1,9.912948608E0,6.884101391E0,-3.949330139E1,4.129622570E1
1.983265287E1,9.944055557E0,6.787726402E0,-3.961193848E1,4.140124564E1
1.984264087E1,9.849468231E0,6.921187878E0,-3.951206970E1,4.130518755E1
1.985262887E1,9.936903954E0,6.861725330E0,-3.962113953E1,4.142052670E1
1.986261687E1,9.869210243E0,6.896761894E0,-3.962057495E1,4.140961959E1
1.987260487E1,9.921225548E0,6.737655640E0,-3.966534424E1,4.143870478E1
1.988259287E1,9.746822357E0,6.826955795E0,-3.955130005E1,4.130270218E1
1.989258087E1,9.817393303E0,6.752272129E0,-3.951556396E1,4.127292315E1
1.990256887E1,9.815187454E0,6.660782814E0,-3.956117249E1,4.130121428E1
1.991255687E1,9.828215599E0,6.773409843E0,-3.939849854E1,4.116691134E1
1.992254487E1,9.852926254E0,6.765119076E0,-3.951678467E1,4.128466135E1
1.993253287E1,9.947504997E0,6.686642170E0,-3.955569458E1,4.133179179E1
1.994252187E1,1.011494446E1,6.559982777E0,-3.945272827E1,4.125364521E1
1.995250987E1,9.890070915E0,6.704572201E0,-3.942022705E1,4.119125019E1
1.996249787E1,9.740826607E0,6.807901382E0,-3.959242249E1,4.133752705E1
1.997248587E1,9.815118790E0,6.669607162E0,-3.964564514E1,4.138354015E1
1.998247387E1,9.764708519E0,6.634046078E0,-3.973593140E1,4.145243471E1
1.999246187E1,9.926959991E0,6.571866989E0,-3.987394714E1,4.161328671E1
2.000244987E1,9.867690086E0,6.573076725E0,-3.957312012E1,4.131111813E1
2.001243787E1,9.777684212E0,6.460735321E0,-3.968052673E1,4.137497325E1
2.002242587E1,9.669651985E0,6.592621803E0,-3.945501709E1,4.115413959E1
2.003241387E1,9.805734634E0,6.526183128E0,-3.934150696E1,4.106699000E1
2.004240187E1,9.874145508E0,6.553939819E0,-3.956083679E1,4.129785327E1
2.005238987E1,9.930260658E0,6.531526089E0,-3.968876648E1,4.143029199E1
2.006237887E1,9.813143730E0,6.662742615E0,-3.961312866E1,4.135081488E1
2.007236687E1,9.769495010E0,6.728600979E0,-3.964190674E1,4.137871281E1
2.008235487E1,9.853930473E0,6.600524902E0,-3.939498901E1,4.114160952E1
2.009234287E1,9.843586922E0,6.656160355E0,-3.943275452E1,4.118425431E1
2.010233087E1,9.821168900E0,6.748832226E0,-3.940431213E1,4.116675734E1
2.011231887E1,9.790959358E0,6.759150028E0,-3.938989258E1,4.114744988E1
2.012230637E1,9.808613777E0,6.653232574E0,-3.938261414E1,4.112742034E1
2.013229437E1,9.882398605E0,6.550190449E0,-3.948954773E1,4.123094926E1
2.014228237E1,9.803556442E0,6.616506577E0,-3.944635010E1,4.118133575E1
2.015227037E1,9.939283371E0,6.631299019E0,-3.938012695E1,4.115285992E1
2.016225837E1,9.896675110E0,6.697610378E0,-3.950384521E1,4.127173306E1
2.017224637E1,9.852412224E0,6.714649200E0,-3.934391785E1,4.111083084E1
2.018223437E1,9.749539375E0,6.732663155E0,-3.936048889E1,4.110511351E1
2.019222337E1,9.715839386E0,6.601351261E0,-3.932421875E1,4.104107155E1
2.020221137E1,9.811620712E0,6.714913845E0,-3.938240051E1,4.113795619E1
2.021219937E1,9.789474487E0,6.767276764E0,-3.930172729E1,4.106404283E1
2.022218737E1,9.755543709E0,6.704905510E0,-3.932858276E1,4.107144766E1
2.023217537E1,9.836947441E0,6.645913601E0,-3.948760986E1,4.123354260E1
2.024216337E1,9.796988487E0,6.747649670E0,-3.952900696E1,4.128019078E1
2.025215137E1,9.878762245E0,6.727231503E0,-3.954940796E1,4.131587173E1
2.026213937E1,9.825984001E0,6.704784393E0,-3.962617493E1,4.137315355E1
2.027212737E1,9.981863976E0,6.566508770E0,-3.964334106E1,4.140472360E1
2.028211537E1,9.774265289E0,6.652666092E0,-3.967691040E1,4.140110442E1
2.029210337E1,9.800817490E0,6.666893959E0,-3.966746521E1,4.140061950E1
2.030209137E1,9.746578217E0,6.653783321E0,-3.950946045E1,4.123428288E1
2.031208037E1,9.765985489E0,6.611791134E0,-3.959017944E1,4.130947304E1
2.032206837E1,9.732996941E0,6.647367954E0,-3.949484253E1,4.121603228E1
2.033205637E1,9.817770004E0,6.741361141E0,-3.928991699E1,4.105523274E1
2.034204437E1,9.699825287E0,6.722035885E0,-3.954211426E1,4.126561737E1
2.035203237E1,9.838685989E0,6.624252319E0,-3.977853394E1,4.150918239E1
2.036202037E1,9.782168388E0,6.553467751E0,-3.979530334E1,4.150066176E1
2.037200837E1,9.860178947E0,6.697487354E0,-3.971739197E1,4.146746545E1
2.038199637E1,9.712976456E0,6.697323322E0,-3.976856995E1,4.148174547E1
2.039198437E1,9.883615494E0,6.614194870E0,-3.980097961E1,4.153975695E1
2.040197237E1,9.898177147E0,6.605217934E0,-3.966415405E1,4.141072242E1
2.041196037E1,9.894320488E0,6.585186481E0,-3.959237671E1,4.133785858E1
