"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
5.926012993E-3,4.133891633E1,1.982275212E1,1.198964538E2,1.607274163E2,NaN,NaN,1.459483416E-4,2.699999280E1,3.204112527E1,-1.000000000E0
2.172601223E-2,4.133891505E1,1.982275248E1,1.200251999E2,1.608561590E2,NaN,NaN,2.215511640E-2,1.886257464E3,3.214021955E1,-1.000000000E0
4.697510004E-1,4.133909506E1,1.982286209E1,1.203012463E2,1.611335539E2,NaN,NaN,2.243847282E-2,4.573855097E1,3.081645011E1,-1.000000000E0
2.026714087E0,4.133909462E1,1.982285875E1,1.203012463E2,1.611335337E2,NaN,NaN,3.851992346E-2,4.575141799E1,3.032658004E1,-1.000000000E0
2.153912067E0,4.133895113E1,1.982283465E1,1.199509104E2,1.607824711E2,NaN,NaN,3.913300656E-2,3.199981453E1,3.013063202E1,-1.000000000E0
3.669989944E0,4.133894760E1,1.982284029E1,1.200056038E2,1.608371808E2,NaN,NaN,3.948376191E-2,8.403308296E1,1.920000000E2,-1.000000000E0
4.207126021E0,4.133894515E1,1.982284293E1,1.198755646E2,1.607071460E2,NaN,NaN,3.948376191E-2,8.984222548E1,1.920000053E2,-1.000000000E0
4.211526036E0,4.133894515E1,1.982284293E1,1.198755646E2,1.607071460E2,NaN,NaN,4.545773226E-2,8.984245548E1,1.920000053E2,-1.000000000E0
4.674003959E0,4.133899625E1,1.982282083E1,1.185635872E2,1.593952586E2,0.000000000E0,3.515625000E-1,4.914048964E-2,5.711298516E1,6.400000000E1,-1.000000000E0
5.663641095E0,4.133902775E1,1.982280720E1,1.185635872E2,1.593953140E2,0.000000000E0,3.515625000E-1,6.362615345E-2,1.485918994E1,3.000000000E0,-1.000000000E0
6.669519067E0,4.133891687E1,1.982271612E1,1.187657356E2,1.595965022E2,0.000000000E0,3.515625000E-1,6.362783601E-2,1.386191252E1,3.000000000E0,-1.000000000E0
7.668799996E0,4.133891686E1,1.982271610E1,1.187657356E2,1.595965021E2,0.000000000E0,3.515625000E-1,6.441655628E-2,1.381422840E1,3.000000000E0,-1.000000000E0
8.672983050E0,4.133891146E1,1.982270997E1,1.187657356E2,1.595964460E2,0.000000000E0,3.515625000E-1,6.841533624E-2,1.292287976E1,3.000000000E0,-1.000000000E0
9.663110137E0,4.133887603E1,1.982271818E1,1.186099739E2,1.594405828E2,0.000000000E0,3.515625000E-1,6.991829827E-2,9.568105088E0,3.000000000E0,-1.000000000E0
1.067072809E1,4.133886272E1,1.982272127E1,1.186099739E2,1.594405446E2,0.000000000E0,3.515625000E-1,7.296054854E-2,7.979025140E0,3.000000000E0,-1.000000000E0
1.167240512E1,4.133888941E1,1.982272927E1,1.194241219E2,1.602548471E2,0.000000000E0,3.515625000E-1,7.328810781E-2,7.958158650E0,3.000000000E0,-1.000000000E0
1.267419493E1,4.133889190E1,1.982273137E1,1.194241219E2,1.602548690E2,0.000000000E0,3.515625000E-1,7.423202007E-2,7.595036144E0,3.000000000E0,-1.000000000E0
1.393347895E1,4.133889905E1,1.982272528E1,1.281888924E2,1.690196356E2,0.000000000E0,3.515625000E-1,7.588875354E-2,7.547363899E0,3.000000000E0,-1.000000000E0
1.493750393E1,4.133891386E1,1.982272750E1,1.281888924E2,1.690197091E2,0.000000000E0,3.515625000E-1,7.588875980E-2,6.911814820E0,3.000000000E0,-1.000000000E0
1.593658018E1,4.133891386E1,1.982272750E1,1.281888924E2,1.690197092E2,0.000000000E0,NaN,7.592943380E-2,6.912169454E0,3.000000000E0,-1.000000000E0
1.692969954E1,4.133891421E1,1.982272734E1,1.281888924E2,1.690197097E2,0.000000000E0,NaN,7.593574140E-2,6.895324288E0,3.000000000E0,-1.000000000E0
1.793546069E1,4.133891426E1,1.982272731E1,1.281888924E2,1.690197098E2,0.000000000E0,NaN,7.595392163E-2,6.892753527E0,3.000000000E0,-1.000000000E0
1.893385208E1,4.133891441E1,1.982272723E1,1.281888924E2,1.690197100E2,0.000000000E0,NaN,7.596294392E-2,6.885324649E0,3.000000000E0,-1.000000000E0
1.993333375E1,4.133891448E1,1.982272719E1,1.281888924E2,1.690197101E2,0.000000000E0,NaN,7.712742762E-2,6.881638612E0,3.000000000E0,-1.000000000E0
2.093436193E1,4.133892401E1,1.982273299E1,1.281888924E2,1.690197814E2,0.000000000E0,NaN,7.713811876E-2,6.692231369E0,3.000000000E0,-1.000000000E0
2.193468642E1,4.133892410E1,1.982273293E1,1.281888924E2,1.690197814E2,0.000000000E0,NaN,7.776986397E-2,6.687558629E0,3.000000000E0,-1.000000000E0
2.292810655E1,4.133892910E1,1.982272936E1,1.281888924E2,1.690197825E2,0.000000000E0,NaN,7.830447892E-2,6.404938396E0,3.000000000E0,-1.000000000E0
2.393328631E1,4.133893334E1,1.982272634E1,1.281888924E2,1.690197834E2,0.000000000E0,NaN,7.830839215E-2,6.155643365E0,3.000000000E0,-1.000000000E0
2.492940092E1,4.133893338E1,1.982272632E1,1.281888924E2,1.690197835E2,0.000000000E0,NaN,7.831082651E-2,6.153786607E0,3.000000000E0,-1.000000000E0
2.592972279E1,4.133893339E1,1.982272630E1,1.281888924E2,1.690197835E2,0.000000000E0,NaN,7.879570697E-2,6.152636161E0,3.000000000E0,-1.000000000E0
2.692832768E1,4.133893284E1,1.982273206E1,1.281888924E2,1.690198129E2,0.000000000E0,NaN,7.880113197E-2,6.151518551E0,3.000000000E0,-1.000000000E0
2.793689167E1,4.133893281E1,1.982273202E1,1.281888924E2,1.690198125E2,0.000000000E0,NaN,7.880271041E-2,6.151403282E0,3.000000000E0,-1.000000000E0
2.893537295E1,4.133893282E1,1.982273201E1,1.281888924E2,1.690198125E2,0.000000000E0,NaN,7.928954183E-2,6.150692928E0,3.000000000E0,-1.000000000E0
2.993062866E1,4.133893655E1,1.982272897E1,1.281888924E2,1.690198112E2,0.000000000E0,NaN,7.929023177E-2,5.924929487E0,3.000000000E0,-1.000000000E0
3.093298602E1,4.133893656E1,1.982272896E1,1.281888924E2,1.690198112E2,0.000000000E0,NaN,7.971091355E-2,5.924611888E0,3.000000000E0,-1.000000000E0
3.193666589E1,4.133893979E1,1.982272633E1,1.281888924E2,1.690198101E2,0.000000000E0,NaN,8.007768812E-2,5.722344685E0,3.000000000E0,-1.000000000E0
3.293090785E1,4.133894260E1,1.982272404E1,1.281888924E2,1.690198091E2,0.000000000E0,NaN,8.039813428E-2,5.539974118E0,3.000000000E0,-1.000000000E0
3.393248963E1,4.133894506E1,1.982272204E1,1.281888924E2,1.690198083E2,0.000000000E0,NaN,8.068301838E-2,5.375578373E0,3.000000000E0,-1.000000000E0
3.492911851E1,4.133894724E1,1.982272026E1,1.281888924E2,1.690198076E2,0.000000000E0,NaN,8.209651397E-2,5.225085791E0,3.000000000E0,-1.000000000E0
3.592886746E1,4.133895924E1,1.982271464E1,1.155907841E2,1.564217180E2,9.381962559E-1,2.300173575E2,8.241923075E-2,5.029446071E0,6.756406180E0,-1.000000000E0
3.693760693E1,4.133896208E1,1.982271541E1,1.160290498E2,1.568599997E2,3.823153712E-1,NaN,8.312308014E-2,5.301778901E0,6.286768343E0,-1.000000000E0
3.793591642E1,4.133895685E1,1.982271066E1,1.149974596E2,1.558283617E2,2.531142717E0,2.314394691E2,8.388567320E-2,5.301788160E0,7.006802532E0,-1.000000000E0
3.893581867E1,4.133896152E1,1.982271734E1,1.154528797E2,1.562838380E2,4.139199065E-1,1.617069460E2,8.430571818E-2,5.451134623E0,7.464604486E0,-1.000000000E0
3.993567884E1,4.133896515E1,1.982271592E1,1.165347025E2,1.573656679E2,1.096939496E0,3.194887893E2,8.448898837E-2,5.563841464E0,7.882421498E0,-1.000000000E0
4.092703402E1,4.133896407E1,1.982271758E1,1.171742427E2,1.580052128E2,4.641263435E-1,NaN,8.460840655E-2,5.567386327E0,8.136881647E0,-1.000000000E0
4.192656577E1,4.133896351E1,1.982271881E1,1.172367596E2,1.580677341E2,5.343746765E-2,NaN,8.507801749E-2,5.567395170E0,8.451227278E0,-1.000000000E0
4.292743862E1,4.133896355E1,1.982271318E1,1.169518714E2,1.577828151E2,2.000240124E0,2.671089464E2,8.563579695E-2,5.567404002E0,7.896309566E0,-1.000000000E0
4.393581462E1,4.133896563E1,1.982271926E1,1.170224311E2,1.578534169E2,6.363832286E-1,NaN,8.572740715E-2,5.716168007E0,7.336687897E0,-1.000000000E0
4.493171203E1,4.133896608E1,1.982272018E1,1.169977019E2,1.578286946E2,1.136103328E-1,NaN,8.579760834E-2,5.716176539E0,8.127433747E0,-1.000000000E0
4.593158793E1,4.133896668E1,1.982272043E1,1.171317364E2,1.579627330E2,6.184212906E-2,NaN,8.582793299E-2,5.716185059E0,8.469789199E0,-1.000000000E0
4.693345714E1,4.133896684E1,1.982272072E1,1.171231641E2,1.579541630E2,5.705459527E-2,NaN,8.619475927E-2,5.716193692E0,8.733449097E0,-1.000000000E0
4.793840337E1,4.133896414E1,1.982271819E1,1.172758864E2,1.581068602E2,1.429133330E0,2.233180593E2,8.666391830E-2,5.716202358E0,7.810712595E0,-1.000000000E0
4.893094277E1,4.133896672E1,1.982272264E1,1.174504046E2,1.582814135E2,2.479069663E-1,NaN,8.679368066E-2,5.887550821E0,8.497162156E0,-1.000000000E0
4.993940198E1,4.133896789E1,1.982272272E1,1.176357119E2,1.584667260E2,1.537298503E-1,NaN,8.686887227E-2,5.887559290E0,8.624404145E0,-1.000000000E0
5.093467617E1,4.133896839E1,1.982272332E1,1.174854823E2,1.583165018E2,1.924580186E-1,NaN,8.730641991E-2,5.887567467E0,8.850722009E0,-1.000000000E0
5.193355691E1,4.133897110E1,1.982271952E1,1.173520787E2,1.581830886E2,1.787990602E0,3.103864038E2,8.786029373E-2,5.887575773E0,8.704866904E0,-1.000000000E0
5.293362856E1,4.133896822E1,1.982272494E1,1.173663850E2,1.581974128E2,2.409673077E-1,NaN,8.791646408E-2,5.933637636E0,8.899077479E0,-1.000000000E0
5.393328559E1,4.133896814E1,1.982272560E1,1.175420430E2,1.583730740E2,1.305649246E-1,NaN,8.808897365E-2,5.933645883E0,8.981189822E0,-1.000000000E0
5.493095517E1,4.133896801E1,1.982272766E1,1.172287526E2,1.580597945E2,5.403734409E-1,NaN,8.815343981E-2,5.933654092E0,8.900986951E0,-1.000000000E0
5.593201303E1,4.133896747E1,1.982272794E1,1.169022804E2,1.577333216E2,2.127835614E-1,NaN,8.815409174E-2,5.933662255E0,8.975313177E0,-1.000000000E0
5.693168914E1,4.133896747E1,1.982272795E1,1.171128634E2,1.579439046E2,2.466870216E-1,NaN,8.821567350E-2,5.933670500E0,8.933812053E0,-1.000000000E0
5.793643034E1,4.133896697E1,1.982272764E1,1.172828884E2,1.581139258E2,1.036993980E-1,NaN,8.870514399E-2,5.933678827E0,8.512762328E0,-1.000000000E0
5.893244183E1,4.133897137E1,1.982272777E1,1.173003784E2,1.581314347E2,1.598485883E0,5.811316028E0,8.957775542E-2,5.933686935E0,7.583328919E0,-1.000000000E0
5.993388534E1,4.133896980E1,1.982273801E1,1.173383111E2,1.581694173E2,3.022298701E-1,NaN,8.963163787E-2,5.844300027E0,8.338544609E0,-1.000000000E0
6.092701006E1,4.133896955E1,1.982273746E1,1.174067733E2,1.582378755E2,5.392233778E-2,NaN,8.970604914E-2,5.844308259E0,8.675190768E0,-1.000000000E0
6.193505967E1,4.133896890E1,1.982273768E1,1.174439809E2,1.582750816E2,7.746134856E-2,NaN,9.016324837E-2,5.844316785E0,8.989939905E0,-1.000000000E0
6.293141079E1,4.133897281E1,1.982273598E1,1.174433867E2,1.582744942E2,1.991944215E0,3.378405450E2,9.074266093E-2,5.844325121E0,8.695630951E0,-1.000000000E0
6.393545687E1,4.133896790E1,1.982273830E1,1.176703059E2,1.585014058E2,6.989608831E-1,NaN,9.077298859E-2,5.846324675E0,8.881282031E0,-1.000000000E0
6.493721116E1,4.133896770E1,1.982273855E1,1.180643152E2,1.588954157E2,1.734198141E-1,NaN,9.083724053E-2,5.846333097E0,8.771040812E0,-1.000000000E0
6.593769848E1,4.133896785E1,1.982273929E1,1.180516909E2,1.588827960E2,1.454613467E-1,NaN,9.107436081E-2,5.846341458E0,8.356774961E0,-1.000000000E0
6.693230927E1,4.133896592E1,1.982274049E1,1.180415778E2,1.588726816E2,6.219057684E-1,NaN,9.113605436E-2,5.846349758E0,7.769600874E0,-1.000000000E0
6.793873525E1,4.133896610E1,1.982274118E1,1.181944941E2,1.590256025E2,1.080126646E-1,NaN,9.130404686E-2,5.846358254E0,7.516208317E0,-1.000000000E0
6.893656850E1,4.133896699E1,1.982273955E1,1.183200973E2,1.591512004E2,1.356872505E-1,NaN,9.134318006E-2,5.846366531E0,7.541761618E0,-1.000000000E0
6.993387687E1,4.133896728E1,1.982273929E1,1.183054803E2,1.591365831E2,9.282004628E-2,NaN,9.145403318E-2,5.846374870E0,7.894371437E0,-1.000000000E0
7.093145657E1,4.133896641E1,1.982273995E1,1.181515512E2,1.589826541E2,9.135509332E-2,NaN,9.147522096E-2,5.846383190E0,8.079653531E0,-1.000000000E0
7.193281579E1,4.133896635E1,1.982273971E1,1.180469015E2,1.588780028E2,4.378520737E-2,NaN,9.161386918E-2,5.846391601E0,8.289298120E0,-1.000000000E0
7.293300605E1,4.133896512E1,1.982273949E1,1.179418734E2,1.587729684E2,6.687265633E-1,NaN,9.169696640E-2,5.846399995E0,7.349972953E0,-1.000000000E0
7.393491876E1,4.133896582E1,1.982273913E1,1.179633040E2,1.587943999E2,5.879802277E-2,NaN,9.204797744E-2,5.846408346E0,7.740867688E0,-1.000000000E0
7.493213451E1,4.133896279E1,1.982274033E1,1.180507030E2,1.588817930E2,1.262730187E0,1.676430910E2,9.238431495E-2,5.846416692E0,7.509618187E0,-1.000000000E0
7.592719412E1,4.133896035E1,1.982274272E1,1.184105136E2,1.592416066E2,2.393344146E0,1.556874944E2,9.334346617E-2,6.062816139E0,7.145856744E0,-1.000000000E0
7.693681645E1,4.133896808E1,1.982273761E1,1.182837019E2,1.591147989E2,6.414846666E-1,NaN,9.359323501E-2,6.346573628E0,7.598379333E0,-1.000000000E0
7.792661464E1,4.133897005E1,1.982273617E1,1.184938949E2,1.593249920E2,2.675575340E-1,NaN,9.367128902E-2,6.346581112E0,7.849799796E0,-1.000000000E0
7.893037486E1,4.133897065E1,1.982273665E1,1.184483451E2,1.592794473E2,2.642196267E-1,NaN,9.381021435E-2,6.346588753E0,7.933500385E0,-1.000000000E0
7.993688035E1,4.133897173E1,1.982273749E1,1.185717939E2,1.594029053E2,4.039772376E-1,NaN,9.390951641E-2,6.346596492E0,7.460564178E0,-1.000000000E0
8.093669820E1,4.133897122E1,1.982273847E1,1.182613680E2,1.590924826E2,1.565974278E-1,NaN,9.397882557E-2,6.346604128E0,6.728583000E0,-1.000000000E0
8.193495333E1,4.133897060E1,1.982273855E1,1.181252963E2,1.589564088E2,1.742958021E-1,NaN,9.411785890E-2,6.346611666E0,6.872189682E0,-1.000000000E0
8.292732096E1,4.133897166E1,1.982273765E1,1.181635706E2,1.589946826E2,8.223432984E-2,NaN,9.426106781E-2,6.346619188E0,7.233234415E0,-1.000000000E0
8.393200922E1,4.133897285E1,1.982273702E1,1.181777066E2,1.590088200E2,2.230010434E-2,NaN,9.432520508E-2,6.346626854E0,7.650079281E0,-1.000000000E0
8.493322313E1,4.133897319E1,1.982273639E1,1.181312598E2,1.589623711E2,3.759541190E-2,NaN,9.469570253E-2,6.346634511E0,8.046742045E0,-1.000000000E0
8.593548441E1,4.133897470E1,1.982273244E1,1.192685390E2,1.600996349E2,1.125532729E0,3.056158835E2,9.487586958E-2,6.346642185E0,7.985209874E0,-1.000000000E0
8.692547381E1,4.133897371E1,1.982273414E1,1.195034500E2,1.603345511E2,6.680157711E-1,3.139719493E2,9.526603560E-2,6.345055591E0,7.912764517E0,-1.000000000E0
8.793266523E1,4.133897101E1,1.982273713E1,1.195267331E2,1.603578395E2,2.911528482E-1,NaN,9.533191353E-2,6.497477243E0,8.224666222E0,-1.000000000E0
8.892680728E1,4.133897042E1,1.982273707E1,1.193089535E2,1.601400571E2,4.019688364E-1,NaN,9.550076780E-2,6.497484553E0,8.504171909E0,-1.000000000E0
8.993555021E1,4.133897190E1,1.982273663E1,1.190698460E2,1.599009533E2,7.459955887E-1,NaN,9.559808442E-2,6.497492118E0,7.524875511E0,-1.000000000E0
9.093067849E1,4.133897146E1,1.982273562E1,1.189436655E2,1.597747654E2,3.214663797E-1,NaN,9.662152808E-2,6.497499486E0,7.686849741E0,-1.000000000E0
9.192911875E1,4.133897692E1,1.982274549E1,1.188631401E2,1.596943170E2,4.662789565E-1,NaN,9.695358913E-2,6.303646450E0,7.656786180E0,-1.000000000E0
9.293730128E1,4.133897491E1,1.982274842E1,1.186413051E2,1.594724898E2,4.243390921E-1,NaN,9.703563546E-2,6.303654283E0,8.036292786E0,-1.000000000E0
9.393501949E1,4.133897420E1,1.982274871E1,1.183452883E2,1.591764717E2,1.699161001E-1,NaN,9.714276385E-2,6.303661923E0,7.807561860E0,-1.000000000E0
9.493159270E1,4.133897492E1,1.982274785E1,1.185741254E2,1.594053070E2,2.139131142E-1,NaN,9.728099068E-2,6.303669569E0,7.639418156E0,-1.000000000E0
9.593822587E1,4.133897374E1,1.982274838E1,1.183938817E2,1.592250613E2,2.054119610E-1,NaN,9.740923916E-2,6.303677371E0,7.764651652E0,-1.000000000E0
9.693223822E1,4.133897352E1,1.982274989E1,1.181608166E2,1.589920036E2,1.510469403E-1,NaN,9.749718472E-2,6.303684909E0,7.632665759E0,-1.000000000E0
9.793343675E1,4.133897427E1,1.982275024E1,1.179862910E2,1.588174831E2,2.239296284E-1,NaN,9.754287705E-2,6.303692629E0,7.700217487E0,-1.000000000E0
9.893165231E1,4.133897468E1,1.982275017E1,1.178225154E2,1.586537088E2,1.656906087E-1,NaN,9.758703432E-2,6.303700293E0,7.410334357E0,-1.000000000E0
9.993171835E1,4.133897464E1,1.982275070E1,1.180326346E2,1.588638307E2,1.833187099E-1,NaN,9.768167383E-2,6.303707994E0,6.910223357E0,-1.000000000E0
1.009312207E2,4.133897384E1,1.982275032E1,1.179145386E2,1.587457292E2,4.919262933E-2,NaN,9.771476775E-2,6.303715685E0,7.321934900E0,-1.000000000E0
1.019344889E2,4.133897358E1,1.982275012E1,1.178753629E2,1.587065514E2,6.208091808E-2,NaN,9.877294855E-2,6.303723372E0,7.534577070E0,-1.000000000E0
1.029317477E2,4.133898154E1,1.982274318E1,1.178988047E2,1.587299879E2,3.144115311E0,3.273449128E2,9.979399535E-2,6.303731040E0,7.439111202E0,-1.000000000E0
1.039370025E2,4.133897808E1,1.982275451E1,1.178486556E2,1.586798868E2,1.192357385E0,3.175505210E2,1.002780899E-1,6.236413209E0,7.575681463E0,-1.000000000E0
1.049377331E2,4.133897462E1,1.982275803E1,1.180409380E2,1.588721743E2,4.494429230E-1,NaN,1.003984104E-1,6.231873782E0,7.531966977E0,-1.000000000E0
1.059354761E2,4.133897371E1,1.982275881E1,1.178097448E2,1.586409816E2,1.546959249E-1,NaN,1.005018071E-1,6.231881551E0,7.910840957E0,-1.000000000E0
1.069310659E2,4.133897300E1,1.982275960E1,1.179642665E2,1.587955048E2,9.294825197E-2,NaN,1.005523130E-1,6.231889229E0,8.023389267E0,-1.000000000E0
1.079361819E2,4.133897255E1,1.982275963E1,1.184679256E2,1.592991621E2,7.869972975E-2,NaN,1.006383624E-1,6.231897115E0,8.176470960E0,-1.000000000E0
1.089315169E2,4.133897242E1,1.982276065E1,1.184457742E2,1.592770159E2,1.478113053E-1,NaN,1.007883128E-1,6.231904849E0,8.152237763E0,-1.000000000E0
1.099320184E2,4.133897372E1,1.982276018E1,1.185514400E2,1.593826844E2,1.415192983E-1,NaN,1.008455962E-1,6.231912578E0,8.410284244E0,-1.000000000E0
1.109297878E2,4.133897417E1,1.982275986E1,1.185208667E2,1.593521112E2,3.543826468E-1,NaN,1.009131239E-1,6.231920346E0,8.513312976E0,-1.000000000E0
1.119300514E2,4.133897375E1,1.982276044E1,1.187690852E2,1.596003313E2,1.373820961E-1,NaN,1.011540461E-1,6.231928109E0,8.299557679E0,-1.000000000E0
1.129284490E2,4.133897589E1,1.982276096E1,1.187321740E2,1.595634317E2,9.961608407E-1,NaN,1.018728389E-1,6.231935885E0,6.770457234E0,-1.000000000E0
1.139320718E2,4.133897002E1,1.982276458E1,1.186673253E2,1.594985786E2,9.290046963E-1,1.497758483E2,1.022323207E-1,6.231943742E0,7.663180251E0,-1.000000000E0
1.149321089E2,4.133897288E1,1.982276258E1,1.188045370E2,1.596357912E2,8.313343569E-2,NaN,1.023474334E-1,6.236057521E0,8.159845866E0,-1.000000000E0
1.159257019E2,4.133897215E1,1.982276356E1,1.188280950E2,1.596593515E2,2.427118903E-1,NaN,1.024069793E-1,6.236065222E0,8.392543051E0,-1.000000000E0
1.169366213E2,4.133897257E1,1.982276400E1,1.188110213E2,1.596422820E2,6.467184332E-1,NaN,1.025748753E-1,6.236073158E0,8.441687223E0,-1.000000000E0
1.179309754E2,4.133897147E1,1.982276537E1,1.188442594E2,1.596755230E2,4.387564633E-2,NaN,1.025890738E-1,6.236080868E0,8.636156748E0,-1.000000000E0
1.189296958E2,4.133897149E1,1.982276520E1,1.190693988E2,1.599006616E2,7.715471092E-2,NaN,1.027765308E-1,6.236088648E0,8.708925071E0,-1.000000000E0
1.199370773E2,4.133896982E1,1.982276551E1,1.187699682E2,1.596012258E2,1.159440738E-1,NaN,1.029291358E-1,6.236096492E0,9.076907753E0,-1.000000000E0
1.209309274E2,4.133896879E1,1.982276672E1,1.190148905E2,1.598461505E2,1.858162533E-1,NaN,1.030484989E-1,6.236104186E0,9.246764351E0,-1.000000000E0
1.219350092E2,4.133896984E1,1.982276644E1,1.185749758E2,1.594062386E2,5.078954930E-1,NaN,1.032857302E-1,6.236112031E0,9.154876708E0,-1.000000000E0
1.229288622E2,4.133897194E1,1.982276697E1,1.180012908E2,1.588325652E2,7.398506606E-1,3.609690834E0,1.034925792E-1,6.236119745E0,9.029833912E0,-1.000000000E0
1.239270601E2,4.133897009E1,1.982276669E1,1.177782214E2,1.586094866E2,2.560311309E-1,NaN,1.036441420E-1,6.375701972E0,8.884938897E0,-1.000000000E0
1.249309156E2,4.133897146E1,1.982276670E1,1.176094748E2,1.584407457E2,5.612190301E-1,NaN,1.038144936E-1,6.375709570E0,8.822039849E0,-1.000000000E0
1.259299816E2,4.133896999E1,1.982276729E1,1.178472042E2,1.586784723E2,4.582604475E-1,NaN,1.044695329E-1,6.375717158E0,8.586591191E0,-1.000000000E0
1.269252200E2,4.133897504E1,1.982276325E1,1.183670156E2,1.591982824E2,1.759226918E0,3.251249387E2,1.051220807E-1,6.375724703E0,8.741994608E0,-1.000000000E0
1.279285264E2,4.133896960E1,1.982276618E1,1.184025357E2,1.592337961E2,4.851442329E-1,NaN,1.052518703E-1,6.370579638E0,8.224359797E0,-1.000000000E0
1.289355388E2,4.133896948E1,1.982276773E1,1.186448374E2,1.594761058E2,5.035172559E-1,NaN,1.053111031E-1,6.370587363E0,7.592257340E0,-1.000000000E0
1.299363941E2,4.133897001E1,1.982276765E1,1.185941942E2,1.594254644E2,2.251521074E-1,NaN,1.055080261E-1,6.370594928E0,7.670438551E0,-1.000000000E0
1.309320776E2,4.133896851E1,1.982276891E1,1.183518779E2,1.591831488E2,1.804892340E-1,NaN,1.056552742E-1,6.370602470E0,8.257562974E0,-1.000000000E0
1.319310755E2,4.133896720E1,1.982276923E1,1.183571940E2,1.591884612E2,1.283037159E-1,NaN,1.057376572E-1,6.370610062E0,8.786147666E0,-1.000000000E0
1.329257580E2,4.133896646E1,1.982276926E1,1.184798772E2,1.593111415E2,6.497745102E-2,NaN,1.057851487E-1,6.370617519E0,9.161175055E0,-1.000000000E0
1.339248805E2,4.133896616E1,1.982276886E1,1.185939943E2,1.594252551E2,4.219304130E-2,NaN,1.058428073E-1,6.370625116E0,9.432949773E0,-1.000000000E0
1.349311333E2,4.133896574E1,1.982276927E1,1.185591530E2,1.593904144E2,3.476731756E-2,NaN,1.062544769E-1,6.370632781E0,9.751323792E0,-1.000000000E0
1.360544938E2,4.133896204E1,1.982276946E1,1.185716141E2,1.594028612E2,1.260927714E-1,NaN,1.065824515E-1,6.240230306E0,9.710128792E0,-1.000000000E0
1.370544972E2,4.133895928E1,1.982276806E1,1.184926939E2,1.593239219E2,9.955267102E-1,2.225718325E2,1.069116246E-1,6.240238363E0,8.145504807E0,-1.000000000E0
