"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.758616865E2,4.133757056E1,1.982153582E1,1.225235085E2,1.633422083E2,7.430718153E-2,NaN,4.828210257E-1,6.479793709E0,7.903501546E0,-1.000000000E0
4.768616965E2,4.133757178E1,1.982153530E1,1.226487982E2,1.634675002E2,3.213483726E-1,NaN,4.829606473E-1,6.479801410E0,7.993220200E0,-1.000000000E0
4.778617053E2,4.133757064E1,1.982153460E1,1.222896574E2,1.631083508E2,1.591533911E-1,NaN,4.830779865E-1,6.479809129E0,7.715297174E0,-1.000000000E0
4.788617148E2,4.133757102E1,1.982153329E1,1.220508407E2,1.628695286E2,3.873146766E-1,NaN,4.834310569E-1,6.479816810E0,6.917040317E0,-1.000000000E0
4.798617247E2,4.133757210E1,1.982153727E1,1.214908893E2,1.623096035E2,1.316957099E0,5.540673584E1,4.841807531E-1,6.479824542E0,6.449519374E0,-1.000000000E0
4.808617343E2,4.133756804E1,1.982153010E1,1.212811822E2,1.620998402E2,5.220270788E-1,NaN,4.844132280E-1,6.664571822E0,7.096891685E0,-1.000000000E0
4.818617436E2,4.133756610E1,1.982152908E1,1.211797949E2,1.619984392E2,3.460650880E-1,NaN,4.846317306E-1,6.664579260E0,7.392075395E0,-1.000000000E0
4.828617523E2,4.133756767E1,1.982153065E1,1.214509108E2,1.622695702E2,2.197395444E-1,NaN,4.848928983E-1,6.664586764E0,7.668432751E0,-1.000000000E0
4.838617624E2,4.133756703E1,1.982153366E1,1.219552413E2,1.627739146E2,9.265711360E-2,NaN,4.850351631E-1,6.664594284E0,7.842404002E0,-1.000000000E0
4.848617710E2,4.133756829E1,1.982153335E1,1.222261179E2,1.630447947E2,1.449311231E-1,NaN,4.862381703E-1,6.664601731E0,8.005298712E0,-1.000000000E0
4.858617810E2,4.133757593E1,1.982154355E1,1.225973031E2,1.634160677E2,2.591244928E-1,NaN,4.865957111E-1,6.470403708E0,7.880568735E0,-1.000000000E0
4.868617908E2,4.133757842E1,1.982154625E1,1.230580535E2,1.638768433E2,2.319379157E-1,NaN,4.871216770E-1,6.470411494E0,7.443509552E0,-1.000000000E0
4.878618003E2,4.133758280E1,1.982154387E1,1.228356098E2,1.636544046E2,1.529101883E0,3.304174250E2,4.876387164E-1,6.470419381E0,6.088256385E0,-1.000000000E0
4.888618090E2,4.133757910E1,1.982154762E1,1.223899223E2,1.632087224E2,5.697011448E-1,NaN,4.879093035E-1,6.530482625E0,5.860670294E0,-1.000000000E0
4.898618190E2,4.133757872E1,1.982155082E1,1.223715596E2,1.631903757E2,2.413261584E-1,NaN,4.885699279E-1,6.530490404E0,6.216878714E0,-1.000000000E0
4.908618281E2,4.133757278E1,1.982155102E1,1.217446548E2,1.625634474E2,1.166122272E0,1.828969906E2,4.893924190E-1,6.530498184E0,6.117409156E0,-1.000000000E0
4.918618370E2,4.133758016E1,1.982155162E1,1.213951997E2,1.622140262E2,7.780579583E-1,NaN,4.896414863E-1,6.522930504E0,6.169154082E0,-1.000000000E0
4.928618469E2,4.133758218E1,1.982155291E1,1.210067133E2,1.618255553E2,4.803800513E-1,NaN,4.897857517E-1,6.522938152E0,6.426983647E0,-1.000000000E0
4.938618568E2,4.133758095E1,1.982155235E1,1.203785271E2,1.611973609E2,3.187098278E-1,NaN,4.900295113E-1,6.522945757E0,6.291778690E0,-1.000000000E0
4.948618660E2,4.133757908E1,1.982155084E1,1.204890825E2,1.613079002E2,3.456645705E-1,NaN,4.902092985E-1,6.522953547E0,7.061944343E0,-1.000000000E0
4.958618752E2,4.133757767E1,1.982154977E1,1.201332501E2,1.609520561E2,4.344361338E-1,NaN,4.902776079E-1,6.522961365E0,6.962133522E0,-1.000000000E0
4.968618848E2,4.133757747E1,1.982154900E1,1.201824900E2,1.610012909E2,4.146135852E-1,NaN,4.907313498E-1,6.522969068E0,7.099866167E0,-1.000000000E0
4.978618952E2,4.133757383E1,1.982154655E1,1.205585974E2,1.613773698E2,1.263929815E-1,NaN,4.909979270E-1,6.522976830E0,7.306024505E0,-1.000000000E0
4.988619043E2,4.133757314E1,1.982154349E1,1.203181627E2,1.611369154E2,3.952393674E-1,NaN,4.913970474E-1,6.522984531E0,6.699411696E0,-1.000000000E0
4.998619138E2,4.133757007E1,1.982154102E1,1.203174262E2,1.611361526E2,5.614400984E-1,NaN,4.917404115E-1,6.522992236E0,6.673392754E0,-1.000000000E0
5.008619231E2,4.133756726E1,1.982153933E1,1.196758095E2,1.604945150E2,8.060298598E-1,1.683534164E2,4.918530783E-1,6.523000028E0,6.764747320E0,-1.000000000E0
5.018619330E2,4.133756822E1,1.982153892E1,1.200290017E2,1.608477089E2,2.725418104E-1,NaN,4.920034000E-1,6.529306247E0,7.028411438E0,-1.000000000E0
5.028619423E2,4.133756904E1,1.982154035E1,1.206119381E2,1.614306566E2,1.787960663E-1,NaN,4.922318282E-1,6.529313998E0,7.188211129E0,-1.000000000E0
5.038619516E2,4.133756728E1,1.982153893E1,1.206229131E2,1.614416166E2,5.427272077E-1,NaN,4.926751194E-1,6.529321772E0,7.225304814E0,-1.000000000E0
5.048619612E2,4.133757074E1,1.982154159E1,1.211819557E2,1.620006880E2,2.607034162E-1,NaN,4.928404968E-1,6.529329384E0,7.471499036E0,-1.000000000E0
5.058619713E2,4.133756962E1,1.982154028E1,1.211824657E2,1.620011862E2,3.328094256E-1,NaN,4.930652975E-1,6.529337146E0,7.539131770E0,-1.000000000E0
5.068619814E2,4.133757118E1,1.982154199E1,1.216792034E2,1.624979398E2,6.905496784E-2,NaN,4.932000437E-1,6.529344846E0,7.753852731E0,-1.000000000E0
5.078619897E2,4.133757092E1,1.982154041E1,1.214608126E2,1.622795392E2,1.866919968E-1,NaN,4.932876249E-1,6.529352570E0,6.950108467E0,-1.000000000E0
5.088619994E2,4.133757014E1,1.982154055E1,1.214610734E2,1.622797975E2,2.828142181E-1,NaN,4.933684791E-1,6.529360287E0,7.239901349E0,-1.000000000E0
5.098620085E2,4.133757067E1,1.982154121E1,1.214525171E2,1.622712471E2,1.948239152E-1,NaN,4.934939323E-1,6.529367913E0,7.500094749E0,-1.000000000E0
5.108620189E2,4.133757146E1,1.982154228E1,1.215225303E2,1.623412694E2,5.038292184E-2,NaN,4.936318906E-1,6.529375654E0,7.701462581E0,-1.000000000E0
5.118620273E2,4.133757268E1,1.982154260E1,1.218138929E2,1.626326388E2,2.691161445E-2,NaN,4.937596237E-1,6.529383256E0,7.851515078E0,-1.000000000E0
5.128620372E2,4.133757371E1,1.982154194E1,1.218746921E2,1.626934387E2,1.010852268E-1,NaN,4.939076087E-1,6.529391050E0,7.963650765E0,-1.000000000E0
5.138614112E2,4.133757492E1,1.982154268E1,1.222932518E2,1.631120074E2,8.928535536E-2,NaN,4.939365038E-1,6.529398809E0,7.987512206E0,-1.000000000E0
5.148614099E2,4.133757468E1,1.982154278E1,1.221848661E2,1.630036213E2,8.819744807E-2,NaN,4.939861030E-1,6.529406409E0,8.012557191E0,-1.000000000E0
5.158614122E2,4.133757503E1,1.982154242E1,1.221742264E2,1.629929810E2,2.242462655E-2,NaN,4.940423166E-1,6.529414190E0,7.911849173E0,-1.000000000E0
5.168614051E2,4.133757549E1,1.982154215E1,1.221314076E2,1.629501626E2,2.612881924E-2,NaN,4.947249706E-1,6.529421922E0,7.887952203E0,-1.000000000E0
5.178613917E2,4.133756951E1,1.982154031E1,1.219780394E2,1.627967596E2,6.173131073E-2,NaN,4.947913373E-1,6.448374917E0,7.833913729E0,-1.000000000E0
5.188613853E2,4.133756892E1,1.982154023E1,1.218969414E2,1.627156587E2,4.768628710E-2,NaN,4.948699815E-1,6.448382854E0,7.888337639E0,-1.000000000E0
5.198613708E2,4.133756882E1,1.982153930E1,1.217885443E2,1.626072561E2,3.351604100E-2,NaN,4.950435868E-1,6.448390683E0,7.828358260E0,-1.000000000E0
5.208613557E2,4.133757004E1,1.982154059E1,1.222156502E2,1.630343741E2,1.304043565E-1,NaN,4.951260284E-1,6.448398585E0,7.858182668E0,-1.000000000E0
5.218613453E2,4.133757078E1,1.982154071E1,1.223610496E2,1.631797772E2,8.066988277E-2,NaN,4.951931032E-1,6.448406465E0,7.838844540E0,-1.000000000E0
5.228613243E2,4.133757131E1,1.982154034E1,1.223903760E2,1.632091038E2,6.470858322E-2,NaN,4.952512569E-1,6.448414408E0,7.852754635E0,-1.000000000E0
5.238613080E2,4.133757177E1,1.982154067E1,1.222971913E2,1.631159228E2,3.146850451E-1,NaN,4.953809644E-1,6.448422302E0,7.773845112E0,-1.000000000E0
5.248612959E2,4.133757176E1,1.982154223E1,1.228303170E2,1.636490571E2,1.353186204E-1,NaN,4.954139688E-1,6.448430107E0,7.734232218E0,-1.000000000E0
5.258612744E2,4.133757153E1,1.982154197E1,1.227892938E2,1.636080315E2,2.071680290E-1,NaN,4.955602504E-1,6.448438021E0,7.752471145E0,-1.000000000E0
5.268612580E2,4.133757276E1,1.982154259E1,1.230075951E2,1.638263413E2,2.178807520E-1,NaN,4.956249845E-1,6.448445887E0,7.797015751E0,-1.000000000E0
5.278612487E2,4.133757252E1,1.982154189E1,1.229258008E2,1.637445421E2,1.166384128E-1,NaN,4.956534894E-1,6.448453752E0,7.808993287E0,-1.000000000E0
5.288612401E2,4.133757260E1,1.982154156E1,1.228980960E2,1.637168359E2,7.336543842E-2,NaN,4.957300207E-1,6.448461512E0,7.795141820E0,-1.000000000E0
5.298612332E2,4.133757249E1,1.982154066E1,1.228686404E2,1.636873749E2,8.149558139E-2,NaN,4.957499546E-1,6.448469345E0,7.825134594E0,-1.000000000E0
5.308612269E2,4.133757233E1,1.982154055E1,1.227700116E2,1.635887447E2,2.658944694E-2,NaN,4.958624357E-1,6.448477237E0,7.784025687E0,-1.000000000E0
5.318612217E2,4.133757317E1,1.982154129E1,1.230351837E2,1.638539245E2,5.689024355E-2,NaN,4.959668357E-1,6.448485100E0,7.882636908E0,-1.000000000E0
5.328612183E2,4.133757380E1,1.982154223E1,1.232799947E2,1.640987432E2,1.140615495E-1,NaN,4.960120158E-1,6.448492837E0,7.920831416E0,-1.000000000E0
5.338612142E2,4.133757359E1,1.982154176E1,1.230803738E2,1.638991188E2,4.385223912E-2,NaN,4.961151562E-1,6.448500607E0,7.909045874E0,-1.000000000E0
5.348612111E2,4.133757398E1,1.982154064E1,1.230635545E2,1.638822950E2,4.019592965E-2,NaN,4.962490217E-1,6.448508300E0,7.973759691E0,-1.000000000E0
5.358612093E2,4.133757429E1,1.982153909E1,1.229633710E2,1.637821043E2,7.982878664E-2,NaN,4.963239713E-1,6.448516072E0,7.909519244E0,-1.000000000E0
5.368612082E2,4.133757365E1,1.982153938E1,1.228605779E2,1.636793101E2,7.434964508E-2,NaN,4.963595408E-1,6.448523828E0,7.863505429E0,-1.000000000E0
5.378612064E2,4.133757393E1,1.982153916E1,1.228966579E2,1.637153900E2,6.537055065E-2,NaN,4.964666604E-1,6.448531517E0,7.853227627E0,-1.000000000E0
5.388612061E2,4.133757459E1,1.982154009E1,1.230370161E2,1.638557561E2,3.260713653E-2,NaN,4.965845808E-1,6.448539416E0,7.938386490E0,-1.000000000E0
5.398612057E2,4.133757449E1,1.982153868E1,1.229172297E2,1.637359616E2,8.161018381E-2,NaN,4.966971273E-1,6.448547283E0,7.964172400E0,-1.000000000E0
5.408612064E2,4.133757546E1,1.982153831E1,1.230800873E2,1.638988212E2,3.711036631E-2,NaN,4.967052056E-1,6.448555054E0,7.920359625E0,-1.000000000E0
5.418612078E2,4.133757539E1,1.982153829E1,1.231186522E2,1.639373856E2,7.549964594E-2,NaN,4.968048867E-1,6.448562956E0,7.945370391E0,-1.000000000E0
5.428612082E2,4.133757585E1,1.982153931E1,1.233129402E2,1.641316812E2,7.865579169E-2,NaN,4.968262966E-1,6.448570765E0,7.994757712E0,-1.000000000E0
5.438612105E2,4.133757604E1,1.982153924E1,1.233206711E2,1.641394125E2,8.629655909E-2,NaN,4.969858925E-1,6.448578604E0,7.952935900E0,-1.000000000E0
5.448612120E2,4.133757682E1,1.982154084E1,1.236057965E2,1.644245498E2,1.475559568E-1,NaN,4.970246215E-1,6.448586304E0,7.972858295E0,-1.000000000E0
5.458612151E2,4.133757674E1,1.982154129E1,1.235353452E2,1.643541007E2,1.161713183E-1,NaN,4.971430228E-1,6.448594212E0,8.080324074E0,-1.000000000E0
5.468612177E2,4.133757626E1,1.982154002E1,1.231351334E2,1.639538799E2,2.261206941E-2,NaN,4.972164828E-1,6.448602156E0,8.082546337E0,-1.000000000E0
5.478612204E2,4.133757586E1,1.982154073E1,1.230352116E2,1.638539604E2,4.810298303E-3,NaN,4.973897776E-1,6.448609896E0,8.264917040E0,-1.000000000E0
5.488612247E2,4.133757522E1,1.982153883E1,1.224420860E2,1.632608217E2,1.298522876E-1,NaN,4.976810978E-1,6.448617745E0,8.128876806E0,-1.000000000E0
5.498612272E2,4.133757262E1,1.982153839E1,1.219613891E2,1.627801116E2,2.047607523E-1,NaN,4.979013262E-1,6.423193457E0,8.068838701E0,-1.000000000E0
5.508612314E2,4.133757177E1,1.982153601E1,1.215168175E2,1.623355234E2,4.796754788E-1,NaN,4.980568411E-1,6.423201287E0,7.949504377E0,-1.000000000E0
5.518612355E2,4.133757126E1,1.982153427E1,1.213762272E2,1.621949214E2,4.428362839E-1,NaN,4.981834925E-1,6.423209237E0,7.861158078E0,-1.000000000E0
5.528612397E2,4.133757162E1,1.982153283E1,1.212110636E2,1.620297514E2,2.381668840E-1,NaN,4.984937889E-1,6.423217083E0,7.740300031E0,-1.000000000E0
5.538612443E2,4.133757261E1,1.982153630E1,1.216798789E2,1.624985899E2,8.890950459E-2,NaN,4.985719820E-1,6.423224954E0,7.752739013E0,-1.000000000E0
5.548612487E2,4.133757320E1,1.982153682E1,1.218513999E2,1.626701161E2,5.371639001E-2,NaN,4.987694804E-1,6.423232878E0,7.827203906E0,-1.000000000E0
5.558612536E2,4.133757435E1,1.982153862E1,1.223946950E2,1.632134260E2,1.162335877E-1,NaN,4.991184445E-1,6.423240689E0,7.915041698E0,-1.000000000E0
5.568612593E2,4.133757555E1,1.982154248E1,1.230717385E2,1.638904957E2,2.092642184E-1,NaN,4.992043710E-1,6.423248531E0,8.007385398E0,-1.000000000E0
5.578612645E2,4.133757583E1,1.982154344E1,1.233554012E2,1.641741648E2,1.565093622E-1,NaN,4.993988470E-1,6.423256389E0,8.037078104E0,-1.000000000E0
5.588612696E2,4.133757725E1,1.982154209E1,1.234350618E2,1.642538239E2,6.864744102E-1,3.589655900E2,4.997674677E-1,6.423264310E0,7.970314423E0,-1.000000000E0
5.598612752E2,4.133757425E1,1.982154021E1,1.231688635E2,1.639876027E2,1.146410848E-1,NaN,4.999314196E-1,6.535342061E0,7.934962700E0,-1.000000000E0
5.608612808E2,4.133757343E1,1.982153858E1,1.229932772E2,1.638120041E2,7.418257247E-2,NaN,5.001497790E-1,6.535349720E0,7.879325509E0,-1.000000000E0
5.618612863E2,4.133757437E1,1.982154087E1,1.234288437E2,1.642475871E2,2.488188752E-1,NaN,5.001947998E-1,6.535357532E0,8.015012035E0,-1.000000000E0
5.628612919E2,4.133757397E1,1.982154097E1,1.233925495E2,1.642112918E2,1.246339872E-1,NaN,5.002371359E-1,6.535365238E0,7.967154137E0,-1.000000000E0
5.638612983E2,4.133757398E1,1.982154047E1,1.233341733E2,1.641529128E2,1.134835142E-1,NaN,5.002477916E-1,6.535372999E0,8.061565075E0,-1.000000000E0
5.648613044E2,4.133757395E1,1.982154059E1,1.233792757E2,1.641980158E2,5.903129742E-2,NaN,5.003068722E-1,6.535380701E0,8.010601572E0,-1.000000000E0
5.658613102E2,4.133757419E1,1.982154122E1,1.233750638E2,1.641938084E2,1.995920088E-1,NaN,5.003299747E-1,6.535388484E0,8.089828607E0,-1.000000000E0
5.668613169E2,4.133757422E1,1.982154149E1,1.235064115E2,1.643251577E2,3.152307688E-2,NaN,5.003504020E-1,6.535396154E0,8.160842099E0,-1.000000000E0
5.678613230E2,4.133757404E1,1.982154142E1,1.233036520E2,1.641223971E2,2.020670325E-2,NaN,5.005326881E-1,6.535403875E0,8.036693187E0,-1.000000000E0
5.688613291E2,4.133757341E1,1.982153941E1,1.228006221E2,1.636193535E2,1.549603796E-1,NaN,5.006013767E-1,6.535411589E0,8.120748637E0,-1.000000000E0
5.698613360E2,4.133757279E1,1.982153943E1,1.225485131E2,1.633672420E2,1.769072176E-1,NaN,5.006295783E-1,6.535419357E0,8.214913986E0,-1.000000000E0
5.708613424E2,4.133757298E1,1.982153921E1,1.224815747E2,1.633003032E2,1.410282195E-1,NaN,5.007273840E-1,6.535427066E0,8.317178672E0,-1.000000000E0
5.718613495E2,4.133757282E1,1.982153806E1,1.222360430E2,1.630547645E2,1.547119707E-1,NaN,5.007612702E-1,6.535434695E0,8.275718359E0,-1.000000000E0
5.728613559E2,4.133757299E1,1.982153840E1,1.223191281E2,1.631378522E2,1.262153088E-1,NaN,5.008263120E-1,6.535442380E0,8.184353729E0,-1.000000000E0
5.738613625E2,4.133757308E1,1.982153763E1,1.221852048E2,1.630039251E2,1.234250168E-1,NaN,5.009390891E-1,6.535450100E0,8.156002770E0,-1.000000000E0
5.748613698E2,4.133757352E1,1.982153885E1,1.224767830E2,1.632955117E2,8.326132139E-2,NaN,5.009953269E-1,6.535457794E0,8.195774935E0,-1.000000000E0
5.758613765E2,4.133757375E1,1.982153945E1,1.225776409E2,1.633963739E2,8.416956347E-3,NaN,5.011005289E-1,6.535465548E0,8.321565022E0,-1.000000000E0
5.768613834E2,4.133757446E1,1.982153862E1,1.224130213E2,1.632317527E2,6.511154168E-1,NaN,5.011811355E-1,6.535473176E0,8.183856087E0,-1.000000000E0
5.778613902E2,4.133757403E1,1.982153785E1,1.225038855E2,1.633226109E2,3.653666882E-1,NaN,5.012202482E-1,6.535480902E0,8.070469525E0,-1.000000000E0
5.788613968E2,4.133757368E1,1.982153793E1,1.223765355E2,1.631952599E2,1.603466161E-1,NaN,5.013547503E-1,6.535488544E0,8.147043161E0,-1.000000000E0
5.798614051E2,4.133757292E1,1.982153668E1,1.221439129E2,1.629626273E2,9.053430046E-2,NaN,5.014601893E-1,6.535496192E0,8.173112748E0,-1.000000000E0
5.808614112E2,4.133757255E1,1.982153552E1,1.219603636E2,1.627790700E2,1.213616667E-1,NaN,5.018892847E-1,6.535503849E0,8.315452332E0,-1.000000000E0
5.818614193E2,4.133756905E1,1.982153336E1,1.216699535E2,1.624886335E2,2.091339389E0,2.236910067E2,5.022164515E-1,6.414959893E0,7.264636445E0,-1.000000000E0
5.828614260E2,4.133757148E1,1.982153558E1,1.215191219E2,1.623378242E2,1.411253971E0,2.247541314E2,5.030845611E-1,6.637181934E0,5.275755035E0,-1.000000000E0
5.838614335E2,4.133757769E1,1.982154187E1,1.213532115E2,1.621719741E2,1.368525637E-1,NaN,5.035892114E-1,7.007779872E0,4.222547486E0,-1.000000000E0
5.848614396E2,4.133758197E1,1.982154387E1,1.209529502E2,1.617717416E2,6.283555050E-1,NaN,5.038246294E-1,7.007786887E0,3.784733885E0,-1.000000000E0
5.858614476E2,4.133758394E1,1.982154491E1,1.204212603E2,1.612400656E2,6.972328955E-1,NaN,5.040197837E-1,7.007793862E0,4.214800817E0,-1.000000000E0
5.868614545E2,4.133758532E1,1.982154635E1,1.199204002E2,1.607392190E2,6.505471111E-1,NaN,5.042885391E-1,7.007800981E0,4.177371679E0,-1.000000000E0
5.878614615E2,4.133758669E1,1.982154369E1,1.194967081E2,1.603155180E2,7.492478594E-1,NaN,5.046998071E-1,7.007808096E0,3.770299980E0,-1.000000000E0
5.888614684E2,4.133758389E1,1.982154692E1,1.195149250E2,1.603337411E2,2.311637876E-1,NaN,5.050518951E-1,7.007815045E0,5.291331674E0,-1.000000000E0
5.898614762E2,4.133758119E1,1.982154472E1,1.197806362E2,1.605994290E2,6.068037933E-1,NaN,5.051067529E-1,7.007822069E0,5.681006159E0,-1.000000000E0
5.908614835E2,4.133758145E1,1.982154417E1,1.198037686E2,1.606225595E2,1.581965262E-1,NaN,5.052409362E-1,7.007829132E0,6.098198129E0,-1.000000000E0
5.918614910E2,4.133758077E1,1.982154550E1,1.197238657E2,1.605426610E2,1.908264049E-1,NaN,5.056504587E-1,7.007836317E0,6.683500776E0,-1.000000000E0
5.928614974E2,4.133757748E1,1.982154329E1,1.203607124E2,1.611794820E2,3.065742397E-1,NaN,5.057588766E-1,7.007843421E0,7.096261061E0,-1.000000000E0
5.938615053E2,4.133757668E1,1.982154255E1,1.205629440E2,1.613817062E2,6.268398462E-2,NaN,5.058882885E-1,7.007850376E0,7.629347587E0,-1.000000000E0
5.948615136E2,4.133757647E1,1.982154103E1,1.207834608E2,1.616022137E2,1.350563275E-1,NaN,5.060551434E-1,7.007857402E0,7.865266613E0,-1.000000000E0
5.958615205E2,4.133757515E1,1.982154198E1,1.204852628E2,1.613040155E2,7.435591372E-1,NaN,5.066935480E-1,7.007864455E0,7.415958227E0,-1.000000000E0
5.968615272E2,4.133757105E1,1.982153662E1,1.202554065E2,1.610741128E2,8.627424985E-1,2.323527967E2,5.069277630E-1,7.007871602E0,7.127491093E0,-1.000000000E0
5.978615345E2,4.133757080E1,1.982153383E1,1.199039745E2,1.607226644E2,1.147899255E0,2.408769200E2,5.075333086E-1,7.153634658E0,5.901489446E0,-1.000000000E0
5.988615429E2,4.133756865E1,1.982152717E1,1.198969748E2,1.607156192E2,1.253815669E0,2.337328787E2,5.081105260E-1,8.528789558E0,5.887794493E0,-1.000000000E0
5.998615499E2,4.133756650E1,1.982152088E1,1.198774268E2,1.606960277E2,2.995446961E-1,NaN,5.091582246E-1,9.383634624E0,5.906523705E0,-1.000000000E0
6.008615584E2,4.133756286E1,1.982150930E1,1.199057295E2,1.607242516E2,1.284719150E-1,NaN,5.114373432E-1,1.077923223E1,5.943219388E0,-1.000000000E0
6.018615650E2,4.133755566E1,1.982148375E1,1.205504188E2,1.613687706E2,1.136257847E-1,NaN,5.146148164E-1,1.235371341E1,6.736432042E0,-1.000000000E0
6.028615723E2,4.133754449E1,1.982144872E1,1.206762512E2,1.614943639E2,4.716605113E-2,NaN,5.221679751E-1,1.460049866E1,6.985831809E0,-1.000000000E0
6.038615798E2,4.133757139E1,1.982153179E1,1.209999992E2,1.618186803E2,2.103684908E-1,NaN,"",6.965758678E0,7.335858130E0,-1.000000000E0
